time,Q1,Q2,Q3
72,1.79975,3.935,7.42125
72.83,7.8395,11.705,17.5015
73.66,11.36975,16.865,24.8845
74.48,10.5885,15.675,23.33175
75.31,8.33975,12.31,18.31025
76.14,6.629,10.125,15.286
76.97,5.44925,8.56,13.2035
77.79,4.56,7.57,11.84225
78.62,3.88975,6.725,10.89125
79.45,3.3595,6.105,10.211
80.28,2.91975,5.55,9.5305
81.1,2.54975,5.095,9
81.93,2.24,4.72,8.4915
82.76,2.04975,4.4,8.052
83.59,1.88975,4.095,7.66175
84.41,5.30825,8.23,12.71075
85.24,9.82975,14.555,21.4345
86.07,12.2895,18.095,26.60625
86.9,9.3795,13.785,20.62475
87.72,7.4885,11.15,16.70425
88.55,5.99,9.325,14.251
89.38,4.92975,8.035,12.67025
90.21,4.21,7.15,11.35075
91.03,3.61,6.42,10.602
91.86,3.10975,5.82,9.891
92.69,2.74975,5.33,9.281
93.52,2.389,4.91,8.79025
94.34,2.14975,4.565,8.29175
95.17,1.9695,4.26,7.88175
96,1.81,3.98,7.5015
