time,Q1,Q2,Q3
72,18.6685,30.815,46.25175
72.83,22.009,35.24,52.22475
73.66,24.1775,38.16,56.3255
74.48,25.75775,40.305,59.4315
75.31,26.948,41.97,61.14925
76.14,27.03775,41.815,61.113
76.97,22.73775,36.06,53.10125
77.79,19.228,31.84,47.82125
78.62,21.38825,34.365,51.46275
79.45,23.6995,37.61,55.822
80.28,25.45675,39.9,59.13475
81.1,26.659,41.715,61.0585
81.93,27.81675,43.01,62.91
82.76,23.936,37.37,54.9545
83.59,20.19825,32.89,49.33375
84.41,20.48925,33.445,50.3035
85.24,23.2385,37.05,55.0625
86.07,25.12575,39.455,58.69125
86.9,26.34,41.38,60.896
87.72,27.5675,42.775,62.741
88.55,25.076,38.785,57.17625
89.38,21.00975,33.985,50.83225
90.21,19.57575,32.42,48.933
91.03,22.7695,36.345,54.02825
91.86,24.75575,38.955,58.0305
92.69,26.04975,40.97,60.6825
93.52,27.30775,42.5,62.4925
94.34,26.102,40.305,59.55025
95.17,21.76825,35.13,52.3115
96,18.76025,31.21,47.52275
