time,Q1,Q2,Q3
72,5.08925,7.88,11.74275
72.83,5.08925,7.885,11.75275
73.66,5.08925,7.89,11.7625
74.48,5.08925,7.89,11.77225
75.31,5.08925,7.89,11.78225
76.14,5.08925,7.895,11.792
76.97,5.08925,7.895,11.80175
77.79,5.08925,7.9,11.81175
78.62,5.08925,7.9,11.81175
79.45,5.08925,7.905,11.8215
80.28,5.08925,7.91,11.83125
81.1,5.08925,7.91,11.84125
81.93,5.08925,7.91,11.851
82.76,5.08925,7.91,11.86075
83.59,5.08925,7.91,11.86075
84.41,5.08925,7.91,11.8705
85.24,5.08925,7.91,11.8805
86.07,5.08925,7.91,11.89025
86.9,5.08925,7.915,11.89025
87.72,5.0895,7.915,11.9
88.55,5.0895,7.915,11.90025
89.38,5.0895,7.915,11.90025
90.21,5.0895,7.915,11.9005
91.03,5.0895,7.915,11.90075
91.86,5.0895,7.92,11.9105
92.69,5.0895,7.92,11.91075
93.52,5.0895,7.92,11.91075
94.34,5.0895,7.92,11.911
95.17,5.0895,7.92,11.911
96,5.0895,7.92,11.91125
