time,Q1,Q2,Q3
72,9.18975,18.575,34.39175
72.83,23.347,36.24,56.293
73.66,31.727,48.215,71.682
74.48,29.998,45.16,67.87225
75.31,23.09975,36.7,57.2305
76.14,18.897,30.885,49.76
76.97,15.76425,26.94,44.4995
77.79,13.49675,23.93,40.76725
78.62,11.47975,21.585,38.3415
79.45,10.078,19.73,35.9565
80.28,15.078,25.14,42.4955
81.1,26.518,40.9,61.98375
81.93,33.9775,51.57,76.07875
82.76,27.4725,42.045,64.44325
83.59,21.45775,34.6,54.4145
84.41,17.769,29.49,48.22425
85.24,14.956,25.875,43.736
86.07,12.69,23.2,39.95475
86.9,10.9385,20.96,37.713
87.72,9.648,19.24,35.43725
88.55,19.5375,31.195,49.9705
89.38,29.17975,44.82,67.142
90.21,32.56625,49.145,73.124
91.03,25.1345,39.205,60.946
91.86,20.37075,32.76,52.381
92.69,16.71925,28.205,46.65125
93.52,14.20975,25,42.562
94.34,12.149,22.425,39.22675
95.17,10.52925,20.36,36.99725
96,9.249,18.75,34.8975
