time,Q1,Q2,Q3
72,4.32,8.01,14.05775
72.83,10.17925,15.55,23.254
73.66,14.05825,20.75,29.6135
74.48,12.96925,19.35,28.02075
75.31,10.289,15.74,23.12225
76.14,8.53,13.29,20.14
76.97,7.19975,11.56,18.3
77.79,6.08975,10.34,16.78075
78.62,5.2395,9.325,15.72225
79.45,4.66975,8.51,14.678
80.28,6.59,10.905,17.6105
81.1,11.6385,17.475,25.76025
81.93,15.0485,22.11,31.74025
82.76,11.89875,17.99,26.39025
83.59,9.63875,14.84,22.1525
84.41,8.08775,12.68,19.473
85.24,6.79975,11.13,17.772
86.07,5.79,10.02,16.404
86.9,5.04,9.06,15.42475
87.72,4.50975,8.285,14.4785
88.55,8.569,13.46,20.801
89.38,12.919,19.24,27.9005
90.21,14.27825,20.97,30.47125
91.03,11.1195,16.845,24.6915
91.86,9.00975,14.035,21.22225
92.69,7.6295,12.115,18.891
93.52,6.42975,10.76,17.37175
94.34,5.52,9.67,16.17325
95.17,4.86975,8.785,15.117
96,4.34975,8.065,14.2685
