time,Q1,Q2,Q3
72,4.61925,10.035,19.1175
72.83,22.03875,33.25,50.6325
73.66,33.449,49.015,72.9615
74.48,31.31425,45.15,66.85075
75.31,23.46875,34.72,51.69375
76.14,18.61825,28.125,43.39475
76.97,15.037,23.48,36.887
77.79,12.369,20.385,32.99025
78.62,10.26825,17.9,29.74225
79.45,8.7385,16.01,27.27375
80.28,7.5575,14.5,25.24175
81.1,6.60825,13.16,23.671
81.93,5.939,12.115,22.272
82.76,5.32925,11.26,20.9845
83.59,4.8395,10.46,19.7685
84.41,14.77975,22.965,36.58475
85.24,28.44525,41.88,62.5325
86.07,36.21875,52.7,78.1075
86.9,26.92575,39.385,58.51125
87.72,20.9595,31.01,46.86425
88.55,16.78875,25.63,40.0635
89.38,13.725,21.775,34.63825
90.21,11.3255,19.08,31.387
91.03,9.48775,16.925,28.61025
91.86,8.10975,15.235,26.35025
92.69,6.9995,13.85,24.473
93.52,6.25925,12.61,22.98325
94.34,5.6395,11.69,21.645
95.17,5.108,10.88,20.39825
96,4.64925,10.095,19.31
