time,Q1,Q2,Q3
72,13.77825,24.73,41.80375
72.83,30.4865,44.915,66.514
73.66,40.81625,58.635,85.28275
74.48,38.17,55.49,80.98575
75.31,30.9075,46.115,67.2825
76.14,26.01825,39.58,59.17125
76.97,22.216,35.005,53.05775
77.79,19.3875,31.365,49.33025
78.62,16.91775,28.605,45.935
79.45,14.85725,26.26,43.46525
80.28,20.64,32.45,51.41375
81.1,34.1,50.04,73.46775
81.93,43.45575,62.66,90.67975
82.76,35.58725,52.085,76.136
83.59,28.92975,43.755,64.50625
84.41,24.62975,37.975,56.63975
85.24,21.249,33.65,52.3125
86.07,18.4595,30.415,48.39525
86.9,16.129,27.905,45.355
87.72,14.26925,25.635,42.975
88.55,26.2145,39.3,60.351
89.38,37.81125,54.73,79.534
90.21,41.08925,60.005,87.23575
91.03,33.156,49.135,72.003
91.86,27.27925,41.65,61.91675
92.69,23.28,36.58,55.224
93.52,20.419,32.515,50.871
94.34,17.7475,29.615,47.36675
95.17,15.449,27.085,44.73475
96,13.799,25.03,42.43475
