time,Q1,Q2,Q3
72,6.50975,12.185,21.404
72.83,12.23975,19.17,30.78075
73.66,15.9585,24.09,36.5405
74.48,14.74,22.425,34.08075
75.31,11.59925,18.705,28.8315
76.14,9.32975,15.995,25.84025
76.97,7.81975,14.005,23.80075
77.79,6.73925,12.51,22.0105
78.62,11.07975,17.74,28.743
79.45,15.1495,23.015,35.37075
80.28,15.66925,23.7,35.91175
81.1,12.3395,19.575,30.11025
81.93,9.76975,16.645,26.6205
82.76,8.2085,14.495,24.292
83.59,6.96,12.84,22.5025
84.41,9.6995,16.02,26.9415
85.24,14.31925,21.9,34.13425
86.07,16.85825,25.09,37.89375
86.9,13.18975,20.465,31.431
87.72,10.30975,17.32,27.4505
88.55,8.57,15.015,24.9005
89.38,7.24975,13.22,22.9655
90.21,8.15925,14.28,24.72025
91.03,13.41825,20.6,32.73
91.86,16.7485,25.085,37.88375
92.69,13.9495,21.445,32.72475
93.52,10.9495,18.03,28.312
94.34,8.9495,15.535,25.49075
95.17,7.51925,13.65,23.58125
96,6.51,12.255,21.881
