time,Q1,Q2,Q3
72,5.289,9.26,16.03
72.83,11.139,16.805,25.5235
73.66,15.06825,22.285,32.71075
74.48,14.169,21.045,30.6625
75.31,11.58975,17.37,26
76.14,9.83,14.91,22.641
76.97,8.47925,13.095,20.372
77.79,7.27975,11.8,18.86025
78.62,6.38925,10.71,17.6535
79.45,5.72,9.805,16.69125
80.28,7.6095,12.19,19.58325
81.1,12.59975,18.865,28.32225
81.93,16.02875,23.765,34.75375
82.76,13.2085,19.68,28.98475
83.59,10.9395,16.51,24.8605
84.41,9.34975,14.28,21.93275
85.24,8.0895,12.67,20.01025
86.07,6.9895,11.44,18.54175
86.9,6.16925,10.41,17.45325
87.72,5.538,9.58,16.4825
88.55,9.5,14.705,22.77375
89.38,13.899,20.715,30.6785
90.21,15.31,22.72,33.071
91.03,12.41,18.48,27.651
91.86,10.35975,15.705,23.92
92.69,8.8995,13.72,21.3515
93.52,7.67925,12.25,19.6225
94.34,6.689,11.135,18.223
95.17,5.93,10.16,17.233
96,5.33825,9.35,16.2535
