Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
2.98905,0,17.6921,0,3.5005,0,14.4502,0.00142857,All
4.3449,0.00142857,27.0975,0.00142857,4.76415,0.00142857,14.4998,0.00285714,All
4.35189,0.00285714,27.1169,0.00285714,4.7726,0.00285714,14.6585,0.00428571,All
4.35787,0.00428571,27.1489,0.00428571,4.78344,0.00428571,15.2117,0.00571429,All
4.36795,0.00571429,27.1537,0.00571429,4.7839,0.00571429,26.5572,0.00714286,All
4.38218,0.00714286,27.1556,0.00714286,4.78556,0.00714286,26.8421,0.00857143,All
4.38955,0.00857143,27.1722,0.00857143,4.78755,0.00857143,28.5983,0.01,All
4.39202,0.01,27.1754,0.01,4.79535,0.01,28.9485,0.0114286,All
4.3932,0.0114286,27.2178,0.0114286,4.80839,0.0114286,29.1587,0.0128571,All
4.39452,0.0128571,27.2334,0.0128571,4.80846,0.0128571,29.5829,0.0142857,All
4.39722,0.0142857,27.3085,0.0142857,4.81634,0.0142857,29.9846,0.0157143,All
4.40092,0.0157143,27.322,0.0157143,4.82793,0.0157143,30.0087,0.0171429,All
4.40572,0.0171429,27.3444,0.0171429,4.82854,0.0171429,30.4001,0.0185714,All
4.72561,0.0185714,27.9596,0.0185714,4.84781,0.0185714,30.6299,0.02,All
4.73868,0.02,28.0804,0.02,5.02047,0.02,30.7675,0.0214286,All
5.0929,0.0214286,28.174,0.0214286,5.02116,0.0214286,30.7819,0.0228571,All
5.10977,0.0228571,28.3273,0.0228571,5.06168,0.0228571,31.1545,0.0242857,All
5.12074,0.0242857,28.4671,0.0242857,5.06304,0.0242857,31.9036,0.0257143,All
5.12617,0.0257143,28.4712,0.0257143,5.06584,0.0257143,32.0218,0.0271429,All
5.13621,0.0271429,28.4835,0.0271429,5.06959,0.0271429,32.2763,0.0285714,All
5.13681,0.0285714,28.5457,0.0285714,5.07363,0.0285714,32.3898,0.03,All
5.15038,0.03,28.569,0.03,5.07424,0.03,32.8295,0.0314286,All
5.17874,0.0314286,28.5699,0.0314286,5.33055,0.0314286,33.1178,0.0328571,All
5.19398,0.0328571,28.5764,0.0328571,5.34065,0.0328571,33.5211,0.0342857,All
5.197,0.0342857,28.5959,0.0342857,5.34689,0.0342857,33.7979,0.0357143,All
5.20861,0.0357143,28.616,0.0357143,5.35096,0.0357143,33.804,0.0371429,All
5.29038,0.0371429,28.6259,0.0371429,5.38373,0.0371429,33.8936,0.0385714,All
5.3602,0.0385714,28.6549,0.0385714,5.38627,0.0385714,33.9727,0.04,All
5.37317,0.04,28.6683,0.04,5.38831,0.04,33.9901,0.0414286,All
5.37895,0.0414286,28.6691,0.0414286,5.39043,0.0414286,34.5622,0.0428571,All
