Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
1.66194,4.50778e-06,2.8202e-07,8.07096,0.000150209,8.18136e-05,1.41782,0.00506589,0.000810964,6.69583,0.0034889,0.0054366,All
1.79563,2.75328e-05,2.02576e-06,8.6153,0.000339535,0.000209344,1.56741,0.010036,0.00191069,8.77399,0.00688586,0.0161214,All
1.92933,0.000126526,1.08851e-05,9.15964,0.000692368,0.000481009,1.71699,0.0176211,0.00394417,10.8521,0.0104721,0.0341812,All
2.06303,0.000459589,4.60112e-05,9.70397,0.00129274,0.00100795,1.86657,0.0281114,0.00732767,12.9303,0.0137066,0.0593965,All
2.19673,0.00137185,0.000159188,10.2483,0.00223705,0.00195078,2.01615,0.0415053,0.0124994,15.0085,0.0163217,0.0907167,All
2.33043,0.00347152,0.000465335,10.7926,0.00362378,0.0035237,2.16574,0.0575116,0.0198753,17.0866,0.0182432,0.126752,All
2.46413,0.00763812,0.00117931,11.337,0.00554092,0.00599228,2.31532,0.0756003,0.029809,19.1648,0.0195065,0.166084,All
2.59783,0.0149186,0.00264658,11.8813,0.00805309,0.00966414,2.4649,0.0950798,0.0425618,21.2429,0.0201983,0.207431,All
2.73152,0.0263171,0.00535248,12.4257,0.0111909,0.0148733,2.61449,0.115183,0.0582847,23.3211,0.0204216,0.24971,All
2.86522,0.0425386,0.00989943,12.97,0.0149442,0.0219594,2.76407,0.135143,0.0770133,25.3992,0.0202772,0.292055,All
2.99892,0.0637757,0.0169517,13.5143,0.0192602,0.031245,2.91365,0.154259,0.0986727,27.4774,0.019855,0.333796,All
3.13262,0.0896062,0.0271585,14.0587,0.0240458,0.0430128,3.06323,0.171932,0.12309,29.5556,0.019231,0.374439,All
3.26632,0.11903,0.0410729,14.603,0.0291751,0.0574856,3.21282,0.187694,0.150013,31.6337,0.0184673,0.41363,All
3.40002,0.150617,0.0590834,15.1473,0.0344988,0.0748104,3.3624,0.20121,0.17913,33.7119,0.0176131,0.451132,All
3.53372,0.182725,0.0813706,15.6917,0.0398551,0.0950495,3.51198,0.212279,0.210086,35.79,0.0167068,0.4868,All
3.66741,0.213717,0.107893,16.236,0.0450811,0.118176,3.66157,0.220816,0.24251,37.8682,0.0157776,0.520555,All
3.80111,0.242149,0.138403,16.7804,0.050023,0.144077,3.81115,0.226837,0.276021,39.9463,0.0148475,0.552376,All
3.93481,0.266889,0.172478,17.3247,0.054544,0.172558,3.96073,0.230439,0.310251,42.0245,0.0139323,0.582277,All
4.06851,0.28718,0.20957,17.869,0.0585309,0.20336,4.11031,0.23178,0.344848,44.1027,0.0130434,0.610301,All
4.20221,0.302637,0.249054,18.4134,0.0618971,0.236167,4.2599,0.231061,0.379489,46.1808,0.0121888,0.636513,All
4.33591,0.313207,0.290276,18.9577,0.0645847,0.270623,4.40948,0.228508,0.413882,48.259,0.0113733,0.660989,All
4.46961,0.319102,0.332596,19.502,0.0665635,0.30635,4.55906,0.224362,0.447771,50.3371,0.0106001,0.683813,All
4.6033,0.320718,0.375412,20.0464,0.0678289,0.342959,4.70865,0.218865,0.480936,52.4153,0.00987044,0.705076,All
4.737,0.318566,0.418187,20.5907,0.0683992,0.380067,4.85823,0.212252,0.513192,54.4934,0.00918462,0.724868,All
4.8707,0.313202,0.460453,21.1351,0.0683114,0.417304,5.00781,0.204748,0.54439,56.5716,0.00854205,0.74328,All
5.0044,0.305179,0.501818,21.6794,0.0676172,0.454326,5.15739,0.19656,0.574412,58.6497,0.00794154,0.760401,All
5.1381,0.295014,0.541962,22.2237,0.066379,0.490818,5.30698,0.187873,0.603169,60.7279,0.00738149,0.776316,All
5.2718,0.283168,0.580629,22.7681,0.0646661,0.526505,5.45656,0.178857,0.630601,62.8061,0.00686004,0.791107,All
5.4055,0.270039,0.617623,23.3124,0.062551,0.561146,5.60614,0.169656,0.656668,64.8842,0.00637519,0.804854,All
