simulations, -2LL
1000,594.561
2000,594.241
3000,594.142
4000,594.233
5000,594.061
6000,594.029
7000,594.071
8000,594.07
9000,593.719
10000,593.715
11000,593.724
12000,593.79
13000,593.903
14000,593.95
15000,593.983
16000,593.999
17000,593.981
18000,594.045
19000,594.06
20000,594.038
21000,594.054
22000,594.093
23000,594.078
24000,594.072
25000,594.06
26000,593.872
27000,593.884
28000,593.854
29000,593.882
30000,593.903
