simulations,OFV
500,940.293
1000,941.276
1500,940.074
2000,938.531
2500,939.59
3000,939.654
3500,939.279
4000,939.492
4500,939.702
5000,939.775
5500,939.917
6000,940.273
6500,939.581
7000,939.503
7500,939.317
8000,939.469
8500,939.714
9000,939.469
9500,939.213
10000,938.922
10500,938.854
11000,938.93
11500,938.679
12000,938.397
12500,938.447
13000,938.22
13500,938.125
14000,938.106
14500,938.134
15000,938.178
15500,938.085
16000,938.197
16500,938.151
17000,938.252
17500,938.315
18000,938.151
18500,938.293
19000,938.152
19500,938.115
20000,937.881
20500,937.746
21000,937.571
21500,937.668
22000,937.747
22500,937.747
23000,937.548
23500,937.425
24000,937.427
24500,937.359
25000,937.431
25500,937.441
26000,937.314
26500,937.324
27000,937.268
27500,937.303
28000,937.429
28500,937.432
29000,937.513
29500,937.572
30000,937.638
