simulations, -2LL
1000,603.54
2000,603.515
3000,603.354
4000,603.437
5000,603.463
6000,603.534
7000,603.664
8000,603.665
9000,603.127
10000,603.012
11000,602.939
12000,603.005
13000,603.096
14000,603.155
15000,603.198
16000,603.261
17000,603.304
18000,603.351
19000,603.403
20000,603.423
21000,603.449
22000,603.523
23000,603.536
24000,603.539
25000,603.537
26000,603.533
27000,603.565
28000,603.535
29000,603.564
30000,603.51
