simulations,OFV
500,942.425
1000,943.677
1500,942.201
2000,939.901
2500,940.366
3000,940.358
3500,939.909
4000,940.023
4500,940.24
5000,940.264
5500,940.261
6000,940.535
6500,939.806
7000,939.956
7500,939.643
8000,939.759
8500,939.976
9000,939.726
9500,939.528
10000,939.272
10500,939.223
11000,939.221
11500,938.885
12000,938.613
12500,938.737
13000,938.496
13500,938.37
14000,938.339
14500,938.344
15000,938.431
15500,938.38
16000,938.444
16500,938.341
17000,938.448
17500,938.476
18000,938.258
18500,938.388
19000,938.173
19500,938.001
20000,937.81
20500,937.64
21000,937.449
21500,937.527
22000,937.633
22500,937.631
23000,937.447
23500,937.375
24000,937.325
24500,937.339
25000,937.392
25500,937.38
26000,937.31
26500,937.292
27000,937.232
27500,937.258
28000,937.365
28500,937.329
29000,937.424
29500,937.468
30000,937.557
