parameter,value,se_lin,rse_lin
Cl_pop,5.16941199780057,0.35145445899493,6.79873183148225
V1_pop,20.3032953716023,1.53731135996323,7.57173321781756
Q_pop,6.16400489904962,1.28001988573436,20.7660426410712
V2_pop,23.4505336325731,2.87928393104628,12.2781168913227
omega_Cl,0.25299293982985,0.048322263157492,19.1002417656362
omega_V1,0.253203578341693,0.0582541207754438,23.0068315609786
omega_Q,0.697034183555649,0.15941343415972,22.8702462405121
omega_V2,0.272751968039647,0.129774848254332,47.579802700257
corr_V2_V1,0.998589311971269,0.346398261414655,34.6887611615676
a1,0.30247028173311,0.0221848487447769,7.33455485863306
a2,0.0629890064724135,0.00632401506783533,10.0398711172004
