simulations,OFV
500,963.899
1000,964.41
1500,964.799
2000,964.927
2500,966.77
3000,967.432
3500,966.361
4000,966.726
4500,967.269
5000,967.364
5500,967.411
6000,967.107
6500,967.134
7000,966.508
7500,966.692
8000,966.985
8500,967.342
9000,966.971
9500,966.839
10000,966.438
10500,966.67
11000,966.717
11500,966.735
12000,966.138
12500,965.588
13000,965.48
13500,965.524
14000,965.534
14500,965.483
15000,965.461
15500,965.338
16000,965.246
16500,965.32
17000,965.435
17500,965.256
18000,965.38
18500,965.532
19000,965.591
19500,965.556
20000,965.656
20500,965.633
21000,965.676
21500,965.785
22000,965.807
22500,965.85
23000,965.881
23500,965.868
24000,965.968
24500,966.001
25000,966.149
25500,966.178
26000,966.13
26500,966.169
27000,966.149
27500,966.125
28000,966.263
28500,966.31
29000,966.378
29500,966.473
30000,966.529
