simulations,OFV
500,1115.56
1000,1116.25
1500,1114.89
2000,1113.72
2500,1114.49
3000,1114.58
3500,1114.15
4000,1114.21
4500,1114.4
5000,1114.37
5500,1114.25
6000,1114.38
6500,1114.17
7000,1114.31
7500,1114.17
8000,1114.31
8500,1114.5
9000,1114.25
9500,1114.03
10000,1114
10500,1113.91
11000,1113.97
11500,1113.95
12000,1113.81
12500,1113.86
13000,1113.71
13500,1113.64
14000,1113.59
14500,1113.56
15000,1113.56
15500,1113.53
16000,1113.62
16500,1113.43
17000,1113.48
17500,1113.61
18000,1113.49
18500,1113.59
19000,1113.47
19500,1113.35
20000,1113.17
20500,1113.11
21000,1112.99
21500,1113.03
22000,1113.13
22500,1113.17
23000,1112.98
23500,1112.89
24000,1112.91
24500,1112.92
25000,1112.97
25500,1112.92
26000,1112.87
26500,1112.87
27000,1112.81
27500,1112.84
28000,1112.92
28500,1112.89
29000,1112.99
29500,1113.02
30000,1113.06
