parameter,value,se_sa,rse_sa
Cl_pop,5.15536084073248,0.357187510033142,6.92846768767386
V1_pop,21.0126013353741,1.7753035123157,8.44875645799753
Q_pop,5.50918758868195,1.30742334693009,23.731690487651
V2_pop,25.6572380153161,2.67828853809787,10.4387250743789
omega_Cl,0.257709028779363,0.0501984701402955,19.4787394054683
omega_V1,0.233772953212893,0.0609496631496634,26.0721620324305
omega_Q,0.698843092599965,0.213966401338934,30.6172306208102
omega_V2,0.0408910848800063,0.132193107989786,323.280999703731
a1,0.304073793859421,0.0229360725129987,7.54292970199282
a2,0.0642891689382453,0.00737792388876292,11.4761537761516
