popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
5.49409,5.83941,5.49409,4.94799,6.10046,4.04394,4.02807,4.04394,3.64198,4.49026,All
5.7203,6.08256,5.7203,5.15172,6.35164,4.26235,4.23307,4.26235,3.83868,4.73278,All
5.95583,6.32365,5.95583,5.36383,6.61317,4.49256,4.44913,4.49256,4.04601,4.9884,All
6.20106,6.57013,6.20106,5.58469,6.88546,4.7352,4.67924,4.7352,4.26453,5.25782,All
6.21043,6.57906,6.21043,5.59312,6.89586,4.99095,4.92725,4.99095,4.49486,5.54179,All
6.45638,6.8086,6.45638,5.81463,7.16896,5.08526,5.01936,5.08526,4.5798,5.64651,All
6.72222,7.04258,6.72222,6.05404,7.46414,5.26051,5.19173,5.26051,4.73763,5.84111,All
6.92677,7.2175,6.92677,6.23826,7.69126,5.54463,5.47406,5.54463,4.99351,6.15658,All
6.999,7.27928,6.999,6.30331,7.77147,5.8441,5.77505,5.8441,5.26321,6.4891,All
7.28718,7.52301,7.28718,6.56285,8.09146,6.12659,6.06104,6.12659,5.51762,6.80277,All
7.58723,7.7692,7.58723,6.83307,8.42462,6.15974,6.09478,6.15974,5.54747,6.83958,All
7.64311,7.81486,7.64311,6.8834,8.48667,6.49243,6.43428,6.49243,5.84709,7.20898,All
7.89962,8.02511,7.89962,7.11442,8.77149,6.84308,6.79355,6.84308,6.16289,7.59834,All
8.22488,8.29413,8.22488,7.40735,9.13265,7.16791,7.12735,7.16791,6.45543,7.95902,All
8.35945,8.4076,8.35945,7.52853,9.28207,7.21268,7.17337,7.21268,6.49575,8.00873,All
8.56354,8.58342,8.56354,7.71234,9.50868,7.60223,7.57351,7.60223,6.84659,8.44128,All
8.91613,8.89969,8.91613,8.02989,9.9002,8.01283,7.99353,8.01283,7.21637,8.89719,All
9.07579,9.04979,9.07579,8.17367,10.0775,8.20924,8.19316,8.20924,7.39325,9.11528,All
9.28325,9.25024,9.28325,8.36051,10.3078,8.4456,8.4328,8.4456,7.60613,9.37773,All
9.66548,9.63886,9.66548,8.70475,10.7322,8.90175,8.89239,8.90175,8.01693,9.88422,All
9.79213,9.77042,9.79213,8.81881,10.8729,9.25056,9.24179,9.25056,8.33107,10.2715,All
10.0634,10.0613,10.0634,9.06316,11.1741,9.38254,9.37364,9.38254,8.44993,10.4181,All
10.4778,10.5187,10.4778,9.43633,11.6342,9.88929,9.87858,9.88929,8.90631,10.9808,All
10.5085,10.5531,10.5085,9.46395,11.6683,10.2919,10.2789,10.2919,9.26889,11.4278,All
10.9092,11.0076,10.9092,9.82487,12.1133,10.4234,10.4096,10.4234,9.38734,11.5738,All
11.2248,11.3688,11.2248,10.1091,12.4637,10.9864,10.9693,10.9864,9.89435,12.1989,All
11.3584,11.5222,11.3584,10.2294,12.612,11.3332,11.3149,11.3332,10.2067,12.584,All
11.8261,12.0582,11.8261,10.6506,13.1313,11.5798,11.561,11.5798,10.4287,12.8578,All
11.9411,12.1889,11.9411,10.7542,13.2591,12.2052,12.189,12.2052,10.992,13.5522,All
12.313,12.6068,12.313,11.0891,13.672,12.3745,12.3598,12.3745,11.1445,13.7403,All
12.6575,12.9848,12.6575,11.3994,14.0545,12.8644,12.8567,12.8644,11.5857,14.2842,All
12.82,13.1631,12.82,11.5457,14.2349,13.4159,13.4191,13.4159,12.0824,14.8966,All
13.3478,13.7386,13.3478,12.0211,14.821,13.5592,13.5658,13.5592,12.2114,15.0557,All
13.3738,13.7665,13.3738,12.0445,14.8499,14.2915,14.3188,14.2915,12.871,15.8688,All
13.8974,14.3197,13.8974,12.516,15.4313,14.4572,14.4898,14.4572,13.0202,16.0528,All
14.0902,14.5228,14.0902,12.6896,15.6453,15.0634,15.1159,15.0634,13.5661,16.7259,All
14.4696,14.9188,14.4696,13.0314,16.0666,15.4985,15.5664,15.4985,13.958,17.2091,All
14.8065,15.2664,14.8065,13.3348,16.4407,15.877,15.9588,15.877,14.2988,17.6293,All
15.0654,15.5315,15.0654,13.5679,16.7282,16.5398,16.6462,16.5398,14.8958,18.3653,All
15.5228,15.9976,15.5228,13.9799,17.2361,16.7345,16.848,16.7345,15.0711,18.5815,All
15.6857,16.1628,15.6857,14.1266,17.4169,17.5812,17.7228,17.5812,15.8336,19.5216,All
16.2392,16.7222,16.2392,14.625,18.0315,17.6383,17.7819,17.6383,15.8851,19.585,All
16.3316,16.8154,16.3316,14.7082,18.1341,18.591,18.7643,18.591,16.7431,20.6428,All
16.9555,17.4441,16.9555,15.2702,18.8269,18.6225,18.7966,18.6225,16.7714,20.6778,All
17.004,17.493,17.004,15.3138,18.8807,19.5951,19.7912,19.5951,17.6474,21.7577,All
17.6719,18.1669,17.6719,15.9153,19.6223,19.6638,19.8612,19.6638,17.7093,21.8341,All
17.7041,18.1996,17.7041,15.9444,19.6581,20.6534,20.8652,20.6534,18.6005,22.9329,All
18.3882,18.8947,18.3882,16.5605,20.4177,20.7051,20.9177,20.7051,18.6471,22.9903,All
18.4331,18.9403,18.4331,16.6009,20.4675,21.7465,21.968,21.7465,19.5849,24.1466,All
19.1045,19.6236,19.1045,17.2056,21.2131,21.7689,21.9905,21.7689,19.6051,24.1715,All
19.1921,19.7128,19.1921,17.2844,21.3103,22.7878,23.0119,22.7878,20.5227,25.3028,All
19.8209,20.3539,19.8209,17.8507,22.0085,22.9446,23.1687,22.9446,20.664,25.477,All
19.9823,20.5182,19.9823,17.9961,22.1877,23.8291,24.053,23.8291,21.4605,26.4591,All
20.5372,21.0831,20.5372,18.4959,22.8039,24.1839,24.4076,24.1839,21.78,26.853,All
20.805,21.3547,20.805,18.7371,23.1013,24.8704,25.0926,24.8704,22.3984,27.6154,All
21.2536,21.8086,21.2536,19.141,23.5993,25.49,25.7097,25.49,22.9564,28.3033,All
21.6617,22.2197,21.6617,19.5085,24.0524,25.9118,26.1298,25.9118,23.3362,28.7716,All
21.9699,22.529,21.9699,19.7861,24.3947,26.8668,27.0807,26.8668,24.1963,29.832,All
22.5536,23.1111,22.5536,20.3118,25.0428,26.9531,27.1667,26.9531,24.274,29.9279,All
22.6862,23.2421,22.6862,20.4313,25.1901,27.9944,28.204,27.9944,25.2118,31.0841,All
23.4026,23.9466,23.4026,21.0764,25.9855,28.3178,28.5264,28.3178,25.5031,31.4432,All
23.4822,24.0242,23.4822,21.1481,26.0739,29.0357,29.2421,29.0357,26.1496,32.2404,All
24.1189,24.6377,24.1189,21.7215,26.7809,29.8473,30.0524,29.8473,26.8805,33.1415,All
24.4491,24.9527,24.4491,22.0189,27.1475,30.0771,30.2818,30.0771,27.0875,33.3966,All
24.8353,25.3176,24.8353,22.3667,27.5763,31.1184,31.3217,31.1184,28.0253,34.5529,All
25.4557,25.8936,25.4557,22.9255,28.2652,31.4593,31.6626,31.4593,28.3323,34.9315,All
25.5516,25.9821,25.5516,23.0118,28.3717,32.1597,32.3637,32.1597,28.9631,35.7091,All
26.2679,26.6278,26.2679,23.657,29.1671,33.1585,33.3645,33.1585,29.8626,36.8181,All
26.5038,26.8363,26.5038,23.8694,29.429,33.201,33.4072,33.201,29.9009,36.8654,All
26.9843,27.2566,26.9843,24.3021,29.9625,34.2424,34.4527,34.2424,30.8387,38.0216,All
27.5951,27.7794,27.5951,24.8522,30.6408,34.9493,35.1638,34.9493,31.4754,38.8066,All
27.7006,27.869,27.7006,24.9472,30.7579,35.2837,35.5005,35.2837,31.7766,39.1779,All
28.417,28.4755,28.417,25.5924,31.5533,36.325,36.5507,36.325,32.7144,40.3342,All
28.7313,28.7385,28.7313,25.8755,31.9024,36.837,37.0687,36.837,33.1754,40.9026,All
29.1333,29.0744,29.1333,26.2375,32.3487,37.3663,37.6075,37.3663,33.6522,41.4904,All
29.8496,29.6851,29.8496,26.8826,33.1441,38.4077,38.6675,38.4077,34.59,42.6467,All
29.9143,29.7408,29.9143,26.9409,33.2159,38.8265,39.0939,38.8265,34.9672,43.1117,All
30.566,30.3025,30.566,27.5278,33.9395,39.449,39.7275,39.449,35.5278,43.8029,All
31.146,30.8025,31.146,28.0502,34.5836,40.4903,40.7875,40.4903,36.4657,44.9592,All
31.2823,30.9199,31.2823,28.1729,34.7349,40.9235,41.2284,40.9235,36.8558,45.4402,All
31.9987,31.5374,31.9987,28.8181,35.5303,41.5316,41.8474,41.5316,37.4035,46.1154,All
32.4284,31.9078,32.4284,29.2051,36.0075,42.573,42.928,42.573,38.3413,47.2717,All
32.715,32.1548,32.715,29.4632,36.3257,43.1338,43.5141,43.1338,38.8464,47.8944,All
33.4313,32.779,33.4313,30.1083,37.1211,43.6143,44.0161,43.6143,39.2791,48.4279,All
33.7637,33.0893,33.7637,30.4076,37.4901,44.6556,45.1043,44.6556,40.2169,49.5842,All
34.1477,33.4572,34.1477,30.7535,37.9165,45.4635,45.9485,45.4635,40.9445,50.4812,All
34.864,34.1719,34.864,31.3986,38.7119,45.6969,46.1925,45.6969,41.1548,50.7404,All
35.1538,34.461,35.1538,31.6596,39.0337,46.7383,47.2806,46.7383,42.0926,51.8967,All
35.5804,34.897,35.5804,32.0437,39.5073,47.7796,48.3688,47.7796,43.0304,53.053,All
36.2967,35.6759,36.2967,32.6889,40.3027,47.919,48.5145,47.919,43.1559,53.2077,All
36.6013,36.0071,36.6013,32.9632,40.6409,48.8209,49.457,48.8209,43.9682,54.2092,All
37.013,36.4783,37.013,33.334,41.0981,49.8622,50.5451,49.8622,44.906,55.3655,All
37.7294,37.3453,37.7294,33.9791,41.8935,50.5071,51.219,50.5071,45.4868,56.0815,All
38.1083,37.8044,38.1083,34.3204,42.3143,50.9036,51.6339,50.9036,45.8439,56.5217,All
38.4457,38.2403,38.4457,34.6243,42.6889,51.9449,52.7603,51.9449,46.7817,57.678,All
39.1621,39.2152,39.1621,35.2694,43.4843,52.9862,53.8867,52.9862,47.7195,58.8342,All
39.6774,39.9382,39.6774,35.7335,44.0565,53.235,54.1558,53.235,47.9435,59.1104,All
39.8784,40.2203,39.8784,35.9146,44.2797,54.0275,55.0131,54.0275,48.6573,59.9905,All
40.5947,41.2986,40.5947,36.5597,45.0751,55.0689,56.1395,55.0689,49.5951,61.1467,All
41.3111,42.4302,41.3111,37.2048,45.8705,56.1102,57.2659,56.1102,50.5329,62.303,All
