simulations,OFV
500,952.346
1000,951.571
1500,952.435
2000,951.107
2500,952.463
3000,952.713
3500,952.519
4000,952.993
4500,953.737
5000,953.369
5500,953.617
6000,953.883
6500,953.766
7000,953.402
7500,953.752
8000,954.084
8500,954.489
9000,954.374
9500,954.179
10000,953.496
10500,953.357
11000,953.607
11500,953.747
12000,953.186
12500,952.591
13000,952.636
13500,952.738
14000,952.804
14500,952.757
15000,952.74
15500,952.639
16000,952.736
16500,952.748
17000,952.789
17500,952.881
18000,952.932
18500,953.045
19000,953.106
19500,953.148
20000,953.122
20500,953.042
21000,952.942
21500,953.012
22000,953.154
22500,953.054
23000,952.989
23500,953.037
24000,953.108
24500,952.977
25000,953.098
25500,953.13
26000,952.968
26500,952.923
27000,952.895
27500,952.931
28000,953.055
28500,953.077
29000,953.179
29500,953.259
30000,953.365
