iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,625.991,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,587.25,1,10.4079,14.65,35.2302,78.0999,0.24,0.894427,0.894427,0.894427,0.894427
3,561.465,1,10.0539,13.4951,35.7711,79.4319,0.192,0.8,0.855921,0.8,0.905564
4,523.642,1,10.1611,14.9036,35.0219,86.7188,0.1536,0.715542,0.879447,0.715542,0.854121
5,486.936,1,9.91499,13.4121,37.3006,82.176,0.122913,0.64,0.883529,0.64,0.797213
6,439.875,1,10.1256,12.1331,37.4501,76.0423,0.0991368,0.572433,0.877856,0.572433,0.813058
7,411.693,1,10.1393,12.0099,36.5387,72.6446,0.0888496,0.512,0.845808,0.512,0.751443
8,396.984,1,10.1466,11.9172,37.4604,71.9257,0.0853965,0.457947,0.756513,0.457947,0.746918
9,369.833,1,10.2003,11.7269,38.7791,69.7271,0.077561,0.4096,0.676646,0.4096,0.70993
10,370.586,1,10.2232,11.8717,38.2755,69.4237,0.076873,0.366357,0.721865,0.396874,0.712706
11,352.563,1,10.1761,11.2616,38.9046,68.6094,0.0720007,0.32768,0.682366,0.354975,0.677467
12,334.079,1,10.2529,10.9511,39.6117,65.0418,0.0670905,0.311256,0.654416,0.331268,0.658793
13,331.384,1,10.2786,11.58,37.9532,61.4,0.0653391,0.292859,0.695612,0.353243,0.651483
14,326.216,1,10.2551,11.1217,39.9955,63.1898,0.0649926,0.295622,0.671711,0.318094,0.657243
15,313.442,1,10.2793,11.3069,39.6555,66.9277,0.0618532,0.295517,0.652147,0.301037,0.645558
16,313.794,1,10.2862,11.6257,38.6459,66.3347,0.0611806,0.293676,0.624077,0.329041,0.665465
17,311.55,1,10.2741,12.0009,38.3523,66.1438,0.0601505,0.294149,0.63359,0.329854,0.669746
18,307.543,1,10.2735,12.5088,38.3155,62.4869,0.0587266,0.304247,0.673962,0.310204,0.660266
19,307.688,1,10.2827,12.3114,38.7135,62.8077,0.0588351,0.301572,0.670199,0.31573,0.655565
20,298.612,1,10.3146,11.8717,38.8678,64.5991,0.0568487,0.299415,0.649065,0.313641,0.644112
21,295.562,1,10.3712,12.2515,38.4212,64.5735,0.0565181,0.291421,0.654803,0.300608,0.631386
22,292.303,1,10.3827,12.0239,38.6288,60.5824,0.0553546,0.293356,0.664427,0.3101,0.608659
23,292.903,1,10.4014,11.9266,38.7623,59.01,0.0558566,0.288666,0.651026,0.318468,0.592948
24,294.951,1,10.3327,11.3432,39.2476,59.9508,0.0558037,0.294717,0.620772,0.33156,0.611419
25,295.672,1,10.4177,11.1874,39.1152,62.61,0.0565217,0.289904,0.645084,0.333949,0.599846
