parameter,value,se_sa,rse_sa
Cl_pop,5.24314191463482,0.300943066811036,5.73974673412968
beta_Cl_logtCLCRMLMIN,0.625726909944816,0.246920927880842,39.4614525852211
V1_pop,20.3525039453639,1.93831620623525,9.52372352531484
Q_pop,6.01648787807714,1.69103597217452,28.1066962394507
V2_pop,28.3706375026821,3.13012465992942,11.032972592292
omega_Cl,0.211084208507359,0.0414213028034166,19.6231177577514
omega_V1,0.261901422039575,0.0711876841231126,27.1810987388819
omega_Q,0.752895637439432,0.18654426260858,24.776908422927
omega_V2,0.260439728815183,0.0735086540128656,28.2248235886583
corr_V2_V1,0.998834510880668,0.00431649027316983,0.43215269658274
a1,0.305317736227945,0.0229653492400012,7.52178681911085
a2,0.0621278277537056,0.0069401621021459,11.1707786238059
