pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.65475,0.0521765,-2.11582,0.051938,-1.97019,0.022585,All
-0.995929,0.521765,-1.45397,0.0692506,-1.46284,0.0677551,All
-0.337107,0.504372,-0.792124,0.242377,-0.955503,0.587211,All
0.321715,0.330451,-0.130277,0.761757,-0.448161,0.474286,All
0.980537,0.0869608,0.53157,0.363566,0.0591806,0.496871,All
1.63936,0.0173922,1.19342,0.0865633,0.566522,0.18068,All
2.29818,0.0869608,1.85526,0.0692506,1.07386,0.112925,All
2.957,0.0173922,2.51711,0,1.58121,0.022585,All
3.61583,0.0347843,3.17896,0,2.08855,0.0903402,All
4.27465,0.0173922,3.84081,0.0173127,2.59589,0.112925,All
