pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.98416,0.0104167,-2.44674,0.0104167,-2.22386,0.0104167,All
-1.47792,0.0208333,-2.05082,0.0208333,-1.68014,0.0208333,All
-1.33827,0.03125,-1.79526,0.03125,-1.55727,0.03125,All
-1.22087,0.0416667,-1.6869,0.0416667,-1.28948,0.0416667,All
-1.17143,0.0520833,-1.44024,0.0520833,-1.20172,0.0520833,All
-1.10239,0.0625,-1.3027,0.0625,-1.12341,0.0625,All
-1.0809,0.0729167,-1.17061,0.0729167,-1.10601,0.0729167,All
-1.03824,0.0833333,-0.977903,0.0833333,-1.10499,0.0833333,All
-1.02875,0.09375,-0.875398,0.09375,-1.0807,0.09375,All
-1.00476,0.104167,-0.873652,0.104167,-1.02463,0.104167,All
-1.00057,0.114583,-0.839987,0.114583,-0.990977,0.114583,All
-0.976542,0.125,-0.835841,0.125,-0.980661,0.125,All
-0.960408,0.135417,-0.761061,0.135417,-0.978662,0.135417,All
-0.952897,0.145833,-0.754787,0.145833,-0.953718,0.145833,All
-0.944438,0.15625,-0.740163,0.15625,-0.929827,0.15625,All
-0.919296,0.166667,-0.735401,0.166667,-0.928153,0.166667,All
-0.890642,0.177083,-0.731659,0.177083,-0.891444,0.177083,All
-0.888043,0.1875,-0.713333,0.1875,-0.889515,0.1875,All
-0.884973,0.197917,-0.614834,0.197917,-0.872281,0.197917,All
-0.873437,0.208333,-0.559094,0.208333,-0.865071,0.208333,All
-0.857182,0.21875,-0.523834,0.21875,-0.849297,0.21875,All
-0.84877,0.229167,-0.448844,0.229167,-0.838542,0.229167,All
-0.844299,0.239583,-0.434356,0.239583,-0.836222,0.239583,All
-0.843905,0.25,-0.385557,0.25,-0.802474,0.25,All
-0.828636,0.260417,-0.385264,0.260417,-0.802416,0.260417,All
-0.823811,0.270833,-0.375411,0.270833,-0.801699,0.270833,All
-0.810155,0.28125,-0.372174,0.28125,-0.796153,0.28125,All
-0.80418,0.291667,-0.351657,0.291667,-0.794667,0.291667,All
-0.783191,0.302083,-0.303232,0.302083,-0.738077,0.302083,All
-0.746692,0.3125,-0.289581,0.3125,-0.716875,0.3125,All
-0.73749,0.322917,-0.270807,0.322917,-0.698464,0.322917,All
-0.735311,0.333333,-0.259883,0.333333,-0.635959,0.333333,All
-0.666662,0.34375,-0.244442,0.34375,-0.630477,0.34375,All
-0.655349,0.354167,-0.220451,0.354167,-0.62286,0.354167,All
-0.647176,0.364583,-0.212321,0.364583,-0.572906,0.364583,All
-0.632983,0.375,-0.191997,0.375,-0.566744,0.375,All
-0.624407,0.385417,-0.178955,0.385417,-0.564232,0.385417,All
-0.622146,0.395833,-0.169362,0.395833,-0.561409,0.395833,All
-0.608898,0.40625,-0.158095,0.40625,-0.55411,0.40625,All
-0.600047,0.416667,-0.156592,0.416667,-0.527858,0.416667,All
-0.589063,0.427083,-0.144429,0.427083,-0.52394,0.427083,All
-0.5187,0.4375,-0.13032,0.4375,-0.443656,0.4375,All
-0.506472,0.447917,-0.101263,0.447917,-0.40561,0.447917,All
-0.496975,0.458333,-0.0832197,0.458333,-0.385442,0.458333,All
-0.465898,0.46875,-0.082204,0.46875,-0.378139,0.46875,All
-0.439713,0.479167,-0.0668787,0.479167,-0.28874,0.479167,All
-0.374549,0.489583,-0.00882946,0.489583,-0.262807,0.489583,All
-0.323561,0.5,-0.00563643,0.5,-0.248363,0.5,All
-0.31861,0.510417,0.00504837,0.510417,-0.224798,0.510417,All
-0.284588,0.520833,0.0107759,0.520833,-0.206311,0.520833,All
-0.255496,0.53125,0.0239673,0.53125,-0.19889,0.53125,All
-0.232428,0.541667,0.0451485,0.541667,-0.143735,0.541667,All
-0.222068,0.552083,0.0715643,0.552083,-0.10843,0.552083,All
-0.206761,0.5625,0.074069,0.5625,-0.0979472,0.5625,All
-0.172474,0.572917,0.0786327,0.572917,-0.0499402,0.572917,All
-0.160742,0.583333,0.0839737,0.583333,-0.0407291,0.583333,All
-0.160383,0.59375,0.0854351,0.59375,-0.0397734,0.59375,All
-0.15226,0.604167,0.0975559,0.604167,-0.0153106,0.604167,All
-0.107627,0.614583,0.0976983,0.614583,-0.00901546,0.614583,All
-0.0717707,0.625,0.0982379,0.625,0.0432821,0.625,All
-0.0263244,0.635417,0.0983137,0.635417,0.0781046,0.635417,All
-0.0251064,0.645833,0.135734,0.645833,0.0788239,0.645833,All
0.0123886,0.65625,0.142841,0.65625,0.093242,0.65625,All
0.018681,0.666667,0.170788,0.666667,0.159652,0.666667,All
0.0250681,0.677083,0.194208,0.677083,0.163175,0.677083,All
0.0415264,0.6875,0.220997,0.6875,0.173177,0.6875,All
0.0815286,0.697917,0.221182,0.697917,0.1975,0.697917,All
0.0910083,0.708333,0.232132,0.708333,0.200215,0.708333,All
0.0972147,0.71875,0.267974,0.71875,0.220839,0.71875,All
0.111662,0.729167,0.282998,0.729167,0.235052,0.729167,All
0.119848,0.739583,0.296657,0.739583,0.240919,0.739583,All
0.132878,0.75,0.301007,0.75,0.275504,0.75,All
0.178443,0.760417,0.313998,0.760417,0.277824,0.760417,All
0.202633,0.770833,0.319147,0.770833,0.336168,0.770833,All
0.210334,0.78125,0.322018,0.78125,0.36873,0.78125,All
0.275672,0.791667,0.324229,0.791667,0.430428,0.791667,All
0.43911,0.802083,0.374848,0.802083,0.582704,0.802083,All
0.529756,0.8125,0.376843,0.8125,0.613622,0.8125,All
0.540468,0.822917,0.410172,0.822917,0.643758,0.822917,All
0.56553,0.833333,0.447525,0.833333,0.681055,0.833333,All
0.593771,0.84375,0.474517,0.84375,0.691321,0.84375,All
0.769721,0.854167,0.485385,0.854167,0.913867,0.854167,All
0.894353,0.864583,0.552327,0.864583,0.928908,0.864583,All
0.985008,0.875,0.579315,0.875,0.972031,0.875,All
1.11993,0.885417,0.600852,0.885417,1.11877,0.885417,All
1.27577,0.895833,0.644923,0.895833,1.18482,0.895833,All
1.91302,0.90625,1.10506,0.90625,1.6637,0.90625,All
1.97892,0.916667,1.11568,0.916667,1.86533,0.916667,All
2.0523,0.927083,1.14457,0.927083,1.94924,0.927083,All
2.37135,0.9375,1.2454,0.9375,2.07538,0.9375,All
2.51045,0.947917,1.31897,0.947917,2.16001,0.947917,All
2.57079,0.958333,1.57161,0.958333,2.40859,0.958333,All
2.94631,0.96875,1.6365,0.96875,2.43978,0.96875,All
3.45546,0.979167,1.66878,0.979167,2.52394,0.979167,All
3.66046,0.989583,1.77237,0.989583,2.75878,0.989583,All
4.60406,1,4.17173,1,2.84956,1,All
,,,,4,1,All
