iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1575.59,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1552.09,1,4.94068,31.8953,12.7512,56.8917,0.974679,0.974679,0.976013,0.987195,0.974679,0.974679
3,1531.09,1,4.50804,25.9751,12.7327,72.3218,0.95,0.95,1.00523,0.962199,0.95,0.95
4,1523.58,1,4.18508,25.5205,16.1615,87.8219,0.925945,0.925945,0.979779,0.937835,0.925945,0.925945
5,1514.93,1,4.29416,27.116,12.8542,91.7925,0.9025,0.9025,0.984169,0.914089,0.9025,0.9025
6,1508.33,1,4.69628,27.9266,10.3328,91.5707,0.879648,0.879648,1.05287,0.890944,0.879648,0.879648
7,1502.56,1,4.26358,28.3427,9.83927,97.4861,0.857375,0.857375,1.07632,0.869873,0.857375,0.857375
8,1476.6,1,4.45691,27.4572,9.37804,84.4047,0.835666,0.835666,1.04907,0.928217,0.835666,0.835666
9,1473.21,1,4.32239,23.984,7.79074,83.8849,0.814506,0.814506,1.02251,0.920636,0.814506,0.814506
10,1460.45,1,4.42941,27.0175,7.58458,78.629,0.793882,0.793882,0.996617,0.897325,0.793882,0.793882
11,1440.77,1,4.78226,24.58,6.38708,71.3187,0.773781,0.773781,0.971382,0.927976,0.773781,0.773781
12,1428.2,1,4.75664,25.2934,5.6944,57.5808,0.754188,0.754188,0.946786,0.904479,0.754188,0.754188
13,1424.71,1,4.74923,22.8173,7.58862,57.6545,0.735092,0.735092,0.972722,0.940282,0.735092,0.735092
14,1415.84,1,4.79971,25.0383,8.31746,46.2863,0.716479,0.716479,0.96791,0.916473,0.716479,0.716479
15,1400.83,1,5.09542,23.7931,8.55723,44.6068,0.698337,0.698337,1.00056,0.893268,0.698337,0.698337
16,1394.99,1,5.04655,22.7182,10.7361,42.7535,0.680655,0.680655,0.975222,0.87065,0.680655,0.680655
17,1374.61,1,5.05815,18.816,11.1416,40.4107,0.66342,0.66342,0.950529,0.848604,0.66342,0.66342
18,1374.22,1,5.2043,18.7865,10.0731,34.5389,0.646622,0.646622,0.926461,0.945293,0.646622,0.646622
19,1359.59,1,4.96571,19.6483,11.7385,36.1378,0.630249,0.630249,0.933078,0.921357,0.630249,0.630249
20,1346.51,1,5.15852,21.4359,10.0396,35.1018,0.614291,0.614291,0.926136,0.898028,0.614291,0.614291
21,1333.95,1,5.33238,20.8906,11.9382,31.1448,0.598737,0.598737,0.967717,0.875289,0.598737,0.598737
22,1320.83,1,5.24319,20.9225,12.2434,34.559,0.583577,0.583577,0.943214,0.853127,0.583577,0.583577
23,1308.76,1,5.26118,20.2537,10.9556,30.061,0.5688,0.5688,0.919331,0.831525,0.5688,0.5688
24,1305.14,1,5.02437,22.4149,9.29783,35.5217,0.554398,0.554398,0.896053,0.917993,0.554398,0.554398
25,1293.67,1,5.28381,20.0635,10.0417,33.6042,0.54036,0.54036,0.873365,0.973244,0.54036,0.54036
26,1285.7,1,5.06418,20.1476,10.6705,34.8768,0.526678,0.526678,0.851251,0.951227,0.526678,0.526678
27,1277.56,1,5.09454,20.2839,11.4165,37.6532,0.513342,0.513342,0.908422,0.927141,0.513342,0.513342
28,1261.05,1,5.22335,21.5086,9.98795,33.1863,0.500344,0.500344,0.88542,0.903665,0.500344,0.500344
29,1265.8,1,5.38475,19.2762,10.1041,31.0852,0.487675,0.487675,0.863001,0.9532,0.487675,0.487675
30,1241.31,1,5.18477,20.8917,10.5056,32.8318,0.475327,0.475327,0.850043,0.929064,0.475327,0.475327
31,1233.02,1,5.12354,21.518,7.88262,32.5142,0.463291,0.463291,0.889667,0.90554,0.463291,0.463291
32,1224.37,1,5.04417,21.9346,7.0996,26.9226,0.45156,0.45156,0.86714,0.906772,0.45156,0.45156
33,1218.09,1,5.1856,23.2961,7.08309,24.5173,0.440127,0.440127,0.90073,0.975495,0.440127,0.440127
34,1208.29,1,5.22377,24.2961,7.3012,19.27,0.428982,0.428982,0.877923,0.950795,0.428982,0.428982
35,1195.11,1,5.20017,23.4342,7.26836,22.8946,0.41812,0.41812,0.922913,0.92672,0.41812,0.41812
36,1186.14,1,5.2954,22.2866,9.80606,20.37,0.407533,0.407533,0.899544,0.903255,0.407533,0.407533
37,1186.6,1,5.13047,22.3216,8.32849,19.2049,0.397214,0.397214,0.933406,0.880384,0.397214,0.397214
38,1171.62,1,5.27925,23.1167,8.65191,19.7871,0.387157,0.387157,0.909772,0.858093,0.387157,0.387157
39,1155.78,1,5.10837,22.9065,7.31885,19.4882,0.377354,0.377354,0.886736,0.836365,0.377354,0.377354
40,1141.45,1,5.1272,22.2117,7.01536,16.5885,0.367799,0.367799,0.864283,0.815188,0.367799,0.367799
41,1136.11,1,5.23213,22.4133,8.5826,15.9504,0.358486,0.360309,0.842399,0.794547,0.358486,0.358486
42,1117.86,1,5.37069,22.6371,7.85004,16.6732,0.349409,0.351185,0.821069,0.774429,0.349409,0.349409
43,1107.84,1,5.32217,22.6472,7.06679,19.2971,0.340562,0.342293,0.800279,0.75482,0.340562,0.340562
44,1106.31,1,5.23977,22.1467,7.09716,24.2364,0.331938,0.333626,0.780016,0.735707,0.331938,0.331938
45,1103.27,1,5.27345,21.401,7.27786,24.4022,0.323534,0.325179,0.814866,0.717079,0.323534,0.323534
46,1099.15,1,5.16104,22.0311,6.35829,24.4822,0.315341,0.316945,0.908693,0.698922,0.315341,0.315341
47,1086.07,1,5.22699,22.3587,7.17712,24.5034,0.307357,0.30892,0.885684,0.6847,0.307357,0.307357
48,1070.89,1,5.1661,22.9575,6.98413,23.4505,0.299574,0.301098,0.902577,0.667363,0.299574,0.299574
49,1065.89,1,5.2823,23.1781,6.89484,23.5363,0.291989,0.293474,0.879723,0.650465,0.291989,0.291989
50,1056.61,1,5.23943,22.9061,7.31241,20.615,0.284596,0.286043,0.857448,0.633995,0.284596,0.284596
51,1047.11,1,5.27057,23.7603,5.77937,24.1732,0.27739,0.2788,0.835737,0.617942,0.27739,0.27739
52,1035.58,1,5.21216,23.3842,5.63387,22.5148,0.270366,0.271741,0.814575,0.602295,0.270366,0.270366
53,1034.16,1,5.17946,23.8578,5.52878,23.1052,0.26352,0.26486,0.79395,0.592193,0.26352,0.26352
54,1031.26,1,5.18947,23.2494,4.98097,24.6476,0.256848,0.258154,0.773847,0.584665,0.256848,0.256848
55,1022.01,1,5.14075,23.7749,5.33458,26.0761,0.250344,0.251617,0.784137,0.606753,0.250344,0.250344
56,1017.98,1,5.077,24.1582,4.94373,26.194,0.244005,0.245246,0.78337,0.599578,0.244005,0.244005
57,1007.38,1,5.20154,23.6277,5.30072,27.1919,0.237827,0.239036,0.844806,0.58722,0.237827,0.237827
58,1005.65,1,5.0891,22.2504,4.78099,25.8006,0.231805,0.232984,0.823415,0.658021,0.231805,0.231805
59,1001.01,1,5.01822,22.6342,4.75525,26.4033,0.226591,0.227084,0.802566,0.674039,0.225936,0.225936
60,996.134,1,5.10445,22.1483,5.45083,23.1864,0.227514,0.221334,0.782245,0.656972,0.220215,0.220215
61,996.368,1,5.19058,22.2623,5.89035,23.6356,0.228908,0.21573,0.762438,0.668261,0.214639,0.214639
62,995.845,1,5.11824,22.6846,5.70055,23.4734,0.223112,0.210268,0.876296,0.664892,0.209204,0.209204
63,987.731,1,5.21575,22.097,5.91708,23.2126,0.218932,0.208819,0.89057,0.648057,0.203907,0.203907
64,974.643,1,5.21656,22.3908,5.87007,24.6991,0.213389,0.204924,0.86802,0.631647,0.199618,0.198744
65,977.622,1,5.17754,22.8354,5.86128,26.2556,0.207986,0.21478,0.859338,0.615654,0.194564,0.193711
66,961.902,1,5.23235,22.0565,5.94173,25.241,0.202719,0.209342,0.837579,0.600065,0.192367,0.188807
67,961.742,1,5.22899,22.2978,6.1561,22.2853,0.214192,0.204041,0.873583,0.584871,0.187496,0.184026
68,953.562,1,5.28488,22.9734,6.12158,22.4777,0.222294,0.198875,0.851463,0.570062,0.182749,0.179366
69,958.012,1,5.20446,22.0743,6.21794,21.0374,0.216666,0.198902,0.829904,0.555628,0.180547,0.178062
70,960.45,1,5.2345,22.6902,6.60691,24.4598,0.226619,0.195216,0.838337,0.541559,0.187677,0.173554
71,964.265,1,5.26131,22.6261,6.57605,23.7366,0.2249,0.19394,0.81711,0.527846,0.203749,0.169159
72,961.04,1,5.26138,22.3927,5.62605,23.9447,0.236545,0.203147,0.79642,0.535284,0.200019,0.164876
73,961.164,1,5.16097,23.0694,5.33997,22.4536,0.230556,0.198003,0.776254,0.52173,0.204203,0.160701
74,951.313,1,5.17394,22.4535,5.63258,22.5859,0.224718,0.202886,0.756599,0.50852,0.209643,0.156632
75,951.85,1,5.17151,21.8247,5.99739,21.9986,0.219745,0.200136,0.737442,0.495644,0.204335,0.155436
76,946.41,1,5.17483,21.7859,5.91412,22.7839,0.219057,0.205842,0.725627,0.483094,0.217407,0.1515
77,939.58,1,5.15241,22.165,5.46007,20.587,0.223695,0.20063,0.707253,0.470861,0.218936,0.147664
78,937.838,1,5.15678,22.825,5.51536,22.7214,0.218031,0.195934,0.689345,0.458939,0.223827,0.143925
79,925.104,1,5.15341,21.6812,5.64068,24.0727,0.217282,0.192197,0.734909,0.447318,0.228887,0.140281
80,927.686,1,5.14178,22.0405,5.52598,24.3899,0.226242,0.213246,0.718783,0.435992,0.233789,0.136729
81,937.017,1,5.12799,21.2956,5.69464,25.6355,0.226928,0.229827,0.700583,0.42991,0.243209,0.133267
82,933.825,1,5.108,21.2679,5.19373,24.1567,0.225878,0.265549,0.682844,0.419025,0.244257,0.129893
83,935.398,1,5.05869,21.4517,5.23383,24.7853,0.225793,0.258825,0.665554,0.426227,0.252462,0.126604
84,926.28,1,5.11152,21.1773,5.84717,24.9255,0.23283,0.252271,0.74492,0.428199,0.24607,0.123398
85,928.211,1,5.16439,21.8133,6.20039,25.6197,0.230153,0.245884,0.758751,0.435958,0.250609,0.120273
86,929.783,1,5.11391,21.2661,5.65596,24.2101,0.22987,0.239658,0.739539,0.449162,0.257771,0.117228
87,918.787,1,5.08407,21.5071,5.39901,22.3901,0.229695,0.237292,0.752001,0.437789,0.267496,0.11426
88,908.84,1,5.15484,21.337,5.20566,23.688,0.223879,0.254258,0.73296,0.426704,0.261005,0.111367
89,918.696,1,5.15638,20.9941,5.55811,23.6882,0.21821,0.259485,0.739175,0.4159,0.269009,0.108547
