parameter,value,se_lin,rse_lin
Cl_pop,5.16868718063445,0.351893010970258,6.80817001827267
V1_pop,20.094578543928,1.71781018236344,8.54862508615544
Q_pop,6.46724086946334,1.23489806563345,19.0946663431745
V2_pop,24.7695561085373,3.60875401668511,14.5693124288218
omega_Cl,0.253241421101122,0.0483825571085562,19.1053094308915
omega_V1,0.295878104816933,0.0642144544701187,21.7030099303393
omega_Q,0.640593123479797,0.147850649144977,23.0802741593338
omega_V2,0.358096141725333,0.141258524103805,39.4470946889321
corr_V2_V1,0.998482617924352,0.208228009492546,20.8544451104628
a1,0.303971871460884,0.022292414405093,7.33370962844554
a2,0.0626530578524992,0.00627348067293307,10.0130478670369
