simulations, -2LL
1000,629.228
2000,628.66
3000,628.652
4000,628.801
5000,628.863
6000,628.774
7000,628.936
8000,628.931
9000,628.604
10000,628.614
11000,628.655
12000,628.702
13000,628.812
14000,628.879
15000,628.906
16000,628.992
17000,629.039
18000,629.063
19000,629.114
20000,629.123
21000,629.103
22000,629.144
23000,629.134
24000,629.126
25000,629.138
26000,629.123
27000,629.149
28000,629.132
29000,629.145
30000,629.133
