parameter,value,se_lin,rse_lin
Cl_pop,5.28439818685408,0.299476501686097,5.66718273484956
beta_Cl_logtCLCRMLMIN,0.618081970245702,0.244293907420357,39.5245160319504
V1_pop,19.1232763586378,1.78441137264194,9.33109650865837
Q_pop,7.90826648613401,1.60030067641854,20.2357960398077
V2_pop,22.0455945141957,2.61937827355774,11.8816404423617
omega_Cl,0.208775493204894,0.0401330016488115,19.2230424331579
omega_V1,0.31831894789462,0.0702358113577183,22.0646027584164
omega_Q,0.653269107010897,0.159791030531329,24.4602153716514
omega_V2,0.255511602796297,0.132155346247052,51.7218571684241
corr_V2_V1,0.998545010930991,0.377875032168349,37.8425637334103
a1,0.303192217660061,0.0222679997304738,7.3445156021256
a2,0.0662912708725673,0.00666690161850648,10.0569826626531
