iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1225.94,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1217.02,1,11.7588,12.3016,45.2166,86.7352,0.95,0.95,0.285,0.285,0.961434,0.974679,1.3259,0.974679,1.14682,0.974679
3,1197.71,1,11.6848,11.4567,46.2413,87.8002,0.9025,0.9025,0.27075,0.27075,0.986481,0.95,1.40268,0.95,1.16768,0.95
4,1178.85,1,11.8719,11.3987,45.9388,65.6833,0.857375,0.857375,0.257212,0.257212,0.966706,0.925945,1.36716,0.925945,1.23526,0.925945
5,1165.02,1,11.6029,8.66809,47.7668,62.1038,0.814506,0.814506,0.244352,0.244352,0.944818,0.9025,1.38512,0.9025,1.20399,0.9025
6,1147.46,1,11.209,8.43866,45.9397,67.1024,0.773781,0.773781,0.232134,0.232134,0.920917,0.879648,1.35005,0.879648,1.1735,0.879648
7,1127.99,1,11.1944,7.21115,50.3381,73.8049,0.735092,0.735092,0.220528,0.220528,0.951167,0.857375,1.31587,0.857375,1.30394,0.857375
8,1115.57,1,11.358,8.24684,51.8929,60.1628,0.698337,0.698337,0.209501,0.209501,0.961899,0.835666,1.28255,0.835666,1.34195,0.835666
9,1094.02,1,11.3742,7.39962,49.503,59.8612,0.66342,0.66342,0.199026,0.199026,0.943374,0.814506,1.25007,0.814506,1.30797,0.814506
10,1072.75,1,11.3873,8.64794,46.4239,58.6906,0.630249,0.630249,0.189075,0.189075,0.963036,0.793882,1.21842,0.793882,1.27485,0.793882
11,1063.32,1,11.423,8.08451,48.5859,65.1534,0.598737,0.598737,0.179621,0.179621,0.955229,0.773781,1.33259,0.773781,1.24257,0.773781
12,1050.86,1,11.3375,7.58552,48.0234,57.8798,0.5688,0.5688,0.17064,0.17064,0.972952,0.754188,1.29885,0.754188,1.23868,0.754188
13,1043.19,1,11.4123,7.82866,49.9217,60.4758,0.54036,0.54036,0.162108,0.162108,0.9647,0.735092,1.43714,0.735092,1.21045,0.735092
14,1036.47,1,11.367,7.68238,48.0352,55.5199,0.513342,0.348347,0.154003,0.171797,0.975476,0.716479,1.40075,0.716479,1.1919,0.716479
15,1004.33,1,11.3176,8.63656,47.8269,59.297,0.487675,0.33093,0.146302,0.163207,0.95422,0.698337,1.36807,0.698337,1.17112,0.698337
16,1003.62,1,11.2109,8.38077,47.8632,59.6452,0.463291,0.351965,0.138987,0.154303,0.951046,0.680655,1.37671,0.680655,1.14147,0.680655
17,983.919,1,10.9992,8.95482,46.7326,64.417,0.440127,0.334367,0.132038,0.146588,0.942762,0.66342,1.34186,0.66342,1.11256,0.66342
18,980.902,1,11.1465,8.44399,49.0011,55.3585,2.22045e-16,0.448569,0.153898,0.137504,0.938561,0.646622,1.30788,0.646622,1.23231,0.646622
19,964.475,1,11.2584,7.57961,47.9099,46.2687,2.10942e-16,0.49892,0.146203,0.134898,0.942945,0.630249,1.27476,0.630249,1.26898,0.630249
