iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1238.51,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1228.04,1,10.8526,13.587,45.4303,82.0048,0.95,0.95,0.285,0.285,0.962124,0.974679,1.17475,0.974679,1.04714,0.974679
3,1198.89,1,11.0677,13.839,47.1787,71.4778,0.9025,0.9025,0.27075,0.27075,0.977647,0.95,1.16869,0.95,1.12372,0.95
4,1185.16,1,11.1541,13.5563,48.3594,56.3726,0.857375,0.857375,0.257212,0.257212,0.959201,0.925945,1.1677,0.925945,1.17703,0.925945
5,1167.95,1,11.194,13.5019,48.5286,56.5323,0.814506,0.814506,0.244352,0.244352,0.957664,0.9025,1.20824,0.9025,1.20304,0.9025
6,1142.74,1,10.9286,14.6563,44.3137,61.9064,0.773781,0.773781,0.232134,0.232134,0.990928,0.879648,1.28055,0.879648,1.21399,0.879648
7,1124.24,1,10.6049,13.1241,45.4803,63.8565,0.735092,0.735092,0.220528,0.220528,0.974416,0.857375,1.26261,0.857375,1.189,0.857375
8,1109.13,1,10.7099,15.8032,46.1713,53.3474,0.698337,0.698337,0.209501,0.209501,0.963594,0.835666,1.23064,0.835666,1.20351,0.835666
9,1095.58,1,10.7722,14.0586,47.7286,58.2179,0.66342,0.66342,0.199026,0.199026,0.962251,0.814506,1.19948,0.814506,1.1866,0.814506
10,1076.56,1,10.7731,14.5813,46.9228,63.7426,0.630249,0.630249,0.189075,0.189075,0.968594,0.793882,1.23799,0.793882,1.16925,0.793882
11,1057.12,1,11.0637,13.4842,48.4116,56.0387,0.598737,0.598737,0.179621,0.179621,0.986562,0.773781,1.20665,0.773781,1.13964,0.773781
12,1056.07,1,10.9756,12.7778,49.2312,48.5492,0.5688,0.5688,0.17064,0.17064,0.981084,0.754188,1.17609,0.754188,1.17168,0.754188
13,1039.43,1,11.05,12.0933,48.9975,52.1255,0.54036,0.54036,0.162108,0.162108,0.96708,0.735092,1.20881,0.735092,1.1913,0.735092
14,1028.11,1,11.0735,12.0202,44.6377,49.2186,0.513342,0.513342,0.154003,0.154003,0.969625,0.716479,1.18995,0.716479,1.16114,0.716479
15,997.11,1,11.1768,13.1317,47.0688,59.1384,0.487675,0.487675,0.146302,0.146302,0.979665,0.698337,1.15982,0.698337,1.15409,0.698337
16,989.857,1,11.1335,12.7392,48.215,62.216,0.463291,0.463291,0.138987,0.138987,0.987509,0.680655,1.18332,0.680655,1.18281,0.680655
17,974.283,1,11.0365,12.2095,49.0447,64.3598,0.440127,0.440127,0.132038,0.132038,0.99212,0.66342,1.15335,0.66342,1.16215,0.66342
18,961.033,1,11.1136,12.1089,50.5509,56.994,0.41812,0.41812,0.125436,0.125436,0.986421,0.646622,1.12415,0.646622,1.20162,0.646622
19,938.926,1,11.1415,12.5412,49.5555,57.915,0.397214,0.397214,0.119164,0.119164,0.991585,0.630249,1.09569,0.630249,1.1712,0.630249
20,941.222,1,11.1923,14.0418,48.8006,50.9099,0.377354,0.459456,0.113206,0.116109,0.987799,0.614291,1.06794,0.614291,1.14154,0.614291
21,924.851,1,11.1097,14.2465,47.2935,54.361,0.358486,0.487932,0.107546,0.11062,0.987596,0.598737,1.0409,0.598737,1.11264,0.598737
22,906.067,1,11.201,15.0069,47.0011,51.4475,0.340562,0.487431,0.102168,0.107154,0.978171,0.583577,1.02173,0.583577,1.08446,0.583577
23,897.174,1,11.2065,14.2888,46.2574,48.4753,2.22045e-16,0.465577,0.120153,0.10999,0.97911,0.5688,1.00072,0.5688,1.05701,0.5688
24,889.957,1,11.1664,14.7997,47.0814,51.5984,2.22045e-16,0.387448,0.117942,0.114746,0.976565,0.554398,0.975383,0.554398,1.03024,0.554398
25,881.693,1,11.1754,15.0497,46.7003,50.0933,2.22045e-16,0.481657,0.115695,0.105798,0.977894,0.54036,0.950686,0.54036,1.00415,0.54036
26,878.466,1,11.2387,15.129,47.2048,49.2525,2.22045e-16,0.456042,0.115185,0.105616,0.98983,0.526678,1.05686,0.526678,0.978729,0.526678
27,882.131,1,11.2669,15.4486,47.0453,43.8868,2.22045e-16,0.434844,0.113599,0.11414,0.981751,0.513342,1.04169,0.513342,0.95955,0.513342
28,881.424,1,11.2334,16.3725,46.8621,42.5606,2.22045e-16,0.397779,0.113929,0.118812,0.972254,0.500344,1.01532,0.500344,0.935254,0.500344
29,866.496,1,11.2087,14.6705,45.2496,43.1783,2.22045e-16,0.386278,0.10919,0.116499,0.978581,0.487675,0.989607,0.487675,0.911573,0.487675
30,868.132,1,11.2478,14.443,45.3024,43.8654,2.22045e-16,0.418259,0.107623,0.117532,0.989885,0.475327,0.999898,0.475327,0.888491,0.475327
31,873.851,1,11.2439,13.6928,47.155,48.533,2.22045e-16,0.4714,0.112998,0.111654,0.988937,0.463291,0.982883,0.463291,0.899447,0.463291
32,873.993,1,11.176,14.08,47.6041,46.7959,2.22045e-16,0.437299,0.11264,0.118439,0.976111,0.45156,0.957996,0.45156,0.876673,0.45156
33,858.931,1,11.2934,13.8518,47.413,48.6688,2.22045e-16,0.558317,0.108614,0.106764,0.976465,0.440127,0.933739,0.440127,0.902973,0.440127
34,865.291,1,11.2858,13.3572,47.8929,47.2855,2.22045e-16,0.566386,0.11196,0.107564,0.98365,0.428982,0.910096,0.428982,0.90497,0.428982
