Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
1.92201,0.00042923,5.09784e-05,7.43182,0.000123585,5.81311e-05,0.80446,0.0123489,0.00228293,9.23659,3.77084e-05,1.80138e-05,All
2.0428,0.000995628,0.000133025,7.90788,0.000284623,0.000150858,1.31473,0.0414899,0.0156389,9.74235,9.25031e-05,4.91616e-05,All
2.1636,0.00208777,0.000312569,8.38394,0.000592264,0.000352273,1.82501,0.0718886,0.0447759,10.2481,0.00020587,0.000121372,All
2.28439,0.00401253,0.000670838,8.85999,0.00112927,0.000751062,2.33528,0.0947816,0.0876869,10.7539,0.000420617,0.000274398,All
2.40519,0.00714871,0.00133068,9.33605,0.00199589,0.00147972,2.84556,0.108681,0.139961,11.2596,0.000796834,0.000573962,All
2.52598,0.0119184,0.00246367,9.81211,0.00330134,0.00272102,3.35583,0.114993,0.197308,11.7654,0.00141162,0.00112056,All
2.64678,0.0187427,0.00429285,10.2882,0.00515175,0.00470954,3.8661,0.11575,0.256373,12.2712,0.00235553,0.00205731,All
2.76758,0.0279894,0.00708941,10.7642,0.00763619,0.00772684,4.37638,0.112774,0.314803,12.7769,0.00372558,0.00357511,All
2.88837,0.0399202,0.0111631,11.2403,0.0108135,0.0120902,4.88665,0.107477,0.371072,13.2827,0.00561544,0.00591355,All
3.00917,0.0546474,0.0168466,11.7163,0.0147021,0.0181357,5.39693,0.100871,0.424268,13.7885,0.00810412,0.00935638,All
3.12996,0.0721059,0.0244757,12.1924,0.0192736,0.0261969,5.9072,0.0936528,0.473912,14.2942,0.0112448,0.0142212,All
3.25076,0.0920449,0.0343669,12.6684,0.0244528,0.036583,6.41747,0.0862843,0.51982,14.8,0.0150555,0.020844,All
3.37155,0.11404,0.0467959,13.1445,0.0301216,0.0495566,6.92775,0.0790594,0.561995,15.3058,0.0195133,0.0295596,All
3.49235,0.137523,0.061978,13.6206,0.0361274,0.0653157,7.43802,0.0721568,0.600559,15.8115,0.024552,0.0406804,All
3.61314,0.161819,0.0800529,14.0966,0.0422945,0.0839796,7.94829,0.0656766,0.635706,16.3173,0.0300651,0.0544748,All
3.73394,0.1862,0.101075,14.5727,0.0484365,0.105581,8.45857,0.0596668,0.667666,16.823,0.0359117,0.0711485,All
3.85473,0.20993,0.125011,15.0487,0.0543687,0.130063,8.96884,0.0541414,0.696682,17.3288,0.0419262,0.0908289,All
3.97553,0.232312,0.151738,15.5248,0.0599189,0.157285,9.47912,0.0490929,0.723001,17.8346,0.0479288,0.113556,All
4.09633,0.252724,0.181056,16.0008,0.0649365,0.187028,9.98939,0.0445008,0.746861,18.3403,0.053738,0.139278,All
4.21712,0.270649,0.212694,16.4769,0.0692988,0.219008,10.4997,0.0403372,0.768489,18.8461,0.0591806,0.167852,All
4.33792,0.28569,0.246326,16.953,0.0729145,0.25289,11.0099,0.0365707,0.788095,19.3519,0.0641019,0.199052,All
4.45871,0.297581,0.281587,17.429,0.0757252,0.288303,11.5202,0.0331686,0.805873,19.8576,0.068373,0.232583,All
4.57951,0.306183,0.318086,17.9051,0.0777042,0.324857,12.0305,0.0300987,0.822001,20.3634,0.0718951,0.268087,All
4.7003,0.311477,0.355424,18.3811,0.0788541,0.362154,12.5408,0.0273301,0.836641,20.8692,0.0746023,0.305169,All
4.8211,0.313548,0.393206,18.8572,0.0792028,0.399807,13.051,0.024834,0.849939,21.3749,0.0764616,0.343406,All
4.94189,0.312572,0.431052,19.3332,0.0787992,0.437445,13.5613,0.0225833,0.862027,21.8807,0.0774708,0.382368,All
5.06269,0.308792,0.468608,19.8093,0.0777084,0.474724,14.0716,0.0205535,0.873024,22.3864,0.0776555,0.421631,All
