iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,788.707,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,775.386,1,5.28447,1.31061,28.2081,5.91207,88.0215,1.46202,1.46202,0.974679,0.62,0.285
3,767.824,1,5.76945,1.77137,32.7124,6.75138,86.3711,1.425,1.425,1.05428,0.62,0.27075
4,767.137,1,5.68812,1.64006,30.4358,6.10202,78.0039,1.38892,1.38892,1.07883,0.62,0.257212
5,755.039,1,5.52086,1.35755,24.8,5.85765,87.0231,1.35375,1.35375,1.23925,0.62,0.244352
6,741.633,1,5.62388,1.10862,30.3389,6.39022,78.3208,1.31947,1.31947,1.20787,0.62,0.232134
7,727.476,1,5.80211,1.40163,28.6127,8.52344,67.5517,1.28606,1.28606,1.17728,0.62,0.220528
8,712.822,1,5.76767,1.08573,25.9873,9.58593,48.1306,1.2535,1.2535,1.14747,0.62,0.209501
9,705.379,1,5.75554,0.938669,22.1206,10.8247,42.5655,1.22176,1.22176,1.15154,0.62,0.199026
10,694.46,1,5.34592,0.773219,18.8172,11.3907,34.7175,1.19082,1.19082,1.12239,0.62,0.189075
11,684.778,1,5.34671,0.814053,14.4041,12.5579,37.4298,1.16067,1.16067,1.09397,0.62,0.179621
12,668.335,1,5.77428,1.32461,15.5728,15.0301,37.8976,1.13128,1.13128,1.06627,0.62,0.17064
13,663.79,1,5.66385,0.985576,13.3309,16.349,34.8185,1.10264,1.10264,1.05616,0.62,0.162108
14,652.053,1,5.2717,0.763418,11.6881,16.5753,33.2951,1.07472,1.07472,1.04905,0.62,0.154003
15,634.645,1,5.45407,0.994855,11.1591,15.3027,31.4483,1.04751,1.04751,1.02248,0.62,0.146302
16,626.38,1,5.54658,0.964752,12.3497,22.5022,30.3181,1.02098,1.02098,0.996594,0.62,0.138987
17,609.83,1,5.57718,0.912419,9.69606,21.4207,29.7497,0.995131,0.995131,0.97136,0.62,0.132038
18,602.912,1,5.56276,0.888227,8.90432,23.7315,29.7497,0.969933,0.969933,0.946764,0.62,0.125436
