Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-1.78603,0.215166,0.04754,-0.628939,-0.0877382,-0.199544,-0.748348,-0.0789022,-0.198828,-0.526758,0.26989,0.17666,-0.628939,-0.494384,-0.0552684,-0.748348,-0.507667,-0.0550938,-0.526758,-0.222762,-0.359413,-1.78603,0.171215,-0.0378918,-0.748348,-0.626196,-0.628878,-0.526758,-0.271269,-0.42533,-1.78603,0.202675,-0.0448732,-0.628939,-0.748658,-0.746912
-1.75153,0.183772,0.0466693,-0.614992,-0.0724493,-0.195102,-0.731903,-0.077986,-0.194442,-0.517928,0.220946,0.174085,-0.614992,-0.428129,-0.0535548,-0.731903,-0.391655,-0.0533995,-0.517928,-0.224108,-0.353351,-1.75153,0.1326,-0.0371014,-0.731903,-0.611243,-0.615058,-0.517928,-0.271467,-0.418156,-1.75153,0.157087,-0.0439365,-0.614992,-0.729942,-0.730349
-1.71703,0.164178,0.0457987,-0.601046,-0.0646979,-0.19066,-0.715458,-0.0736709,-0.190055,-0.509098,0.172001,0.171509,-0.601046,-0.405924,-0.0518412,-0.715458,-0.38821,-0.0517053,-0.509098,-0.225454,-0.347289,-1.71703,0.107499,-0.0363109,-0.715458,-0.597893,-0.601239,-0.509098,-0.271666,-0.410981,-1.71703,0.127608,-0.0429998,-0.601046,-0.711996,-0.713785
-1.68253,0.154266,0.044928,-0.587099,-0.064415,-0.186218,-0.699012,-0.0693795,-0.185669,-0.500268,0.123057,0.168933,-0.587099,-0.420419,-0.0501276,-0.699012,-0.39423,-0.050011,-0.500268,-0.2268,-0.341227,-1.68253,0.0934825,-0.0355205,-0.699012,-0.58469,-0.587419,-0.500268,-0.271864,-0.403807,-1.68253,0.111346,-0.042063,-0.587099,-0.694799,-0.697222
-1.64802,0.144353,0.0440574,-0.573152,-0.0688385,-0.181776,-0.682567,-0.0664755,-0.181283,-0.491439,0.0741125,0.166357,-0.573152,-0.446527,-0.048414,-0.682567,-0.454568,-0.0483167,-0.491439,-0.228146,-0.335165,-1.64802,0.0794664,-0.03473,-0.682567,-0.572381,-0.573599,-0.491439,-0.272062,-0.396632,-1.64802,0.095084,-0.0411263,-0.573152,-0.678049,-0.680658
-1.61352,0.138335,0.0431867,-0.559205,-0.077072,-0.177333,-0.666122,-0.0670154,-0.176896,-0.482609,0.0523644,0.163781,-0.559205,-0.467855,-0.0467004,-0.666122,-0.50751,-0.0466224,-0.482609,-0.228988,-0.329103,-1.61352,0.0700038,-0.0339396,-0.666122,-0.560097,-0.55978,-0.482609,-0.27156,-0.389458,-1.61352,0.0842271,-0.0401896,-0.559205,-0.661632,-0.664095
-1.57902,0.143092,0.042316,-0.545258,-0.0869101,-0.172891,-0.649677,-0.0743759,-0.17251,-0.473779,0.0431475,0.161206,-0.545258,-0.465789,-0.0449869,-0.649677,-0.515946,-0.0449281,-0.473779,-0.230721,-0.323041,-1.57902,0.073285,-0.0331492,-0.649677,-0.5474,-0.54596,-0.473779,-0.2722,-0.382283,-1.57902,0.0884634,-0.0392529,-0.545258,-0.64531,-0.647531
-1.54451,0.150717,0.0414454,-0.531311,-0.0966054,-0.168449,-0.633231,-0.0908092,-0.168123,-0.464949,0.0454407,0.15863,-0.531311,-0.416927,-0.0432733,-0.633231,-0.431492,-0.0432338,-0.464949,-0.23396,-0.316979,-1.54451,0.0802155,-0.0323587,-0.633231,-0.533603,-0.532141,-0.464949,-0.274791,-0.375109,-1.54451,0.0969596,-0.0383162,-0.531311,-0.628907,-0.630968
-1.51001,0.159773,0.0405747,-0.517364,-0.104852,-0.164007,-0.616786,-0.109501,-0.163737,-0.45612,0.0595152,0.156054,-0.517364,-0.33601,-0.0415597,-0.616786,-0.31634,-0.0415395,-0.45612,-0.239328,-0.310917,-1.51001,0.0894339,-0.0315683,-0.616786,-0.5194,-0.518321,-0.45612,-0.280142,-0.367935,-1.51001,0.108023,-0.0373795,-0.517364,-0.612511,-0.614404
-1.47551,0.168961,0.0397041,-0.503417,-0.109759,-0.159565,-0.600341,-0.124148,-0.15935,-0.44729,0.0855954,0.153478,-0.503417,-0.241306,-0.0398461,-0.600341,-0.192836,-0.0398452,-0.44729,-0.247474,-0.304855,-1.47551,0.0990065,-0.0307778,-0.600341,-0.504795,-0.504501,-0.44729,-0.289103,-0.36076,-1.47551,0.119458,-0.0364428,-0.503417,-0.596457,-0.597841
