iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2031.57,1,7.77311,5.76621,10.5064,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,2000.28,1,4.09856,6.94582,14.1959,20.1167,2.92404,2.92404,0,1.46202,1.59392,1.63473,1.46202
3,1991.1,1,4.47035,8.19913,17.8476,31.7981,2.85,2.85,0,1.425,1.57852,1.59333,1.562
4,1969.45,1,2.86952,11.0808,24.3024,52.8251,2.77784,2.77784,0,1.38892,1.53855,1.55299,1.52245
5,1966.37,1,3.17197,10.6682,36.2234,55.8031,2.7075,2.7075,0,1.35375,1.4996,1.51367,1.48398
6,1955.99,1,3.41264,9.1653,32.7663,68.8639,2.63894,2.63894,0,1.31947,1.46219,1.64946,1.4464
7,1940.56,1,2.93774,8.88222,47.2488,110.657,2.57212,2.57212,0,1.28606,1.43664,1.60769,1.40978
8,1929.27,1,2.58711,9.73978,56.5358,113.487,2.507,2.507,0,1.2535,1.42367,1.56699,1.44852
9,1936.18,1,2.53501,7.70226,67.1926,135.144,2.44352,2.44352,0,1.22176,1.66003,1.5461,1.46031
10,1923.79,1,1.93019,7.47752,56.6859,157.712,2.38165,2.38165,0,1.19082,1.77256,1.50695,1.42333
11,1914.81,1,2.08405,6.17375,76.6063,170.772,2.32134,2.32134,0,1.19102,1.75541,1.46879,1.45324
12,1897.4,1,2.02086,6.54514,79.2174,158.733,2.26257,2.26257,0,1.16087,1.72888,1.4316,1.41644
13,1890.68,1,2.35283,9.69566,60.8137,253.098,2.20528,2.20528,0,1.13147,1.80497,1.39535,1.55435
14,1878.08,1,2.1569,6.55251,72.0047,309.191,2.14944,2.14944,0,1.10282,1.91916,1.36002,1.51499
15,1860.55,1,1.67992,6.8057,61.1149,335.779,2.09501,2.09501,0,1.0749,1.87057,1.32558,1.47663
16,1856.02,1,1.70806,8.86794,57.8771,247.154,2.04197,2.04197,0,1.07022,1.82321,1.29202,1.44132
17,1837.1,1,1.84791,6.40579,48.238,313.847,1.99026,1.99026,0,1.04312,1.77704,1.2593,1.40483
18,1834.79,1,2.04253,7.67995,41.8552,270.499,1.93987,1.93987,0,1.01671,1.73204,1.22742,1.36925
19,1812.01,1,2.29454,7.10549,45.0039,267.119,1.89075,1.89075,0,0.990965,1.68819,1.19634,1.33458
20,1801.29,1,2.27797,5.49966,41.66,235.033,1.84287,1.84287,0,0.965873,1.64544,1.16605,1.30079
21,1805.03,1,2.20452,8.84345,47.2138,185.884,1.79621,1.79621,0,0.950447,1.69896,1.13652,1.26785
22,1772.82,1,2.46606,9.11227,38.7047,204.449,1.75073,1.75073,0,0.926381,1.65595,1.10775,1.23575
23,1778.68,1,2.47024,7.39544,33.8016,247.286,1.7064,1.7064,0,0.902925,1.83158,1.09112,1.20446
24,1761.02,1,2.787,6.56437,38.4548,266.619,1.66319,1.66319,0,0.880062,1.79634,1.06349,1.17396
25,1748.22,1,3.59468,7.56183,32.3939,232.26,1.62108,1.62108,0,0.857778,1.75086,1.03656,1.14424
26,1733.45,1,3.5276,9.07761,34.6723,246.925,1.58003,1.58003,0,0.836059,1.70652,1.01031,1.11527
27,1725.74,1,3.42709,9.23887,32.8528,205.588,1.54003,1.54003,0,0.814889,1.75247,0.984733,1.08703
