iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,764.706,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,764.211,1,5.7424,0.451132,25.3099,5.62621,40.299,1.46202,1.46202,0.974679,0.62,0.285
3,755.325,1,5.73217,0.991948,27.5333,6.72399,48.4847,1.425,1.425,1.05307,0.62,0.27075
4,749.117,1,5.51146,1.42872,23.5445,7.08713,66.3635,1.38892,1.38892,1.03101,0.62,0.257212
5,720.262,1,5.59747,0.90041,20.0576,6.92093,40.4402,1.35375,1.35375,1.00491,0.62,0.244352
6,712.327,1,5.86462,0.84216,22.6439,6.69082,43.5996,1.31947,1.31947,1.06163,0.62,0.232134
7,699.795,1,5.83251,1.06296,18.9185,8.35469,41.5559,1.28606,1.28606,1.03475,0.62,0.220528
8,689.817,1,5.94056,0.914977,19.3162,10.2846,46.3608,1.2535,1.2535,1.01748,0.62,0.209501
9,690.103,1,5.88243,0.396765,20.3527,11.0062,33.9013,1.22176,1.22176,0.991722,0.62,0.199026
10,670.617,1,5.74829,1.08625,19.2779,12.7126,27.333,1.19082,1.19082,0.966611,0.62,0.189075
11,661.891,1,5.77597,0.917106,19.4429,14.6584,26.7778,1.16067,1.16067,0.942136,0.62,0.179621
12,636.278,1,5.83081,0.453708,18.823,14.1691,25.6062,1.13128,1.13128,0.91828,0.62,0.17064
13,639.58,1,5.7011,0.250136,15.9341,15.0864,27.4267,1.10264,1.10264,0.918959,0.62,0.162108
14,622.597,1,5.527,1.20485,14.2483,17.54,26.1625,1.07472,1.07472,0.895691,0.62,0.154003
15,611.083,1,5.80551,0.670716,13.792,18.864,27.5524,1.04751,1.04751,0.873011,0.62,0.146302
16,603.215,1,5.65591,1.11484,14.2915,25.1714,26.5191,1.02098,1.02098,0.921347,0.62,0.138987
17,591.186,1,5.58109,0.810825,11.2837,22.7631,27.6586,0.995131,0.995131,0.898018,0.62,0.132038
18,583.154,1,5.61021,0.326241,10.6658,22.4727,27.6802,0.969933,0.969933,0.87528,0.62,0.125436
19,579.28,1,5.51933,0.287571,10.26,21.8176,26.599,0.945374,0.945374,0.853117,0.62,0.119164
20,569.947,1,5.50651,0.248011,9.78636,21.1798,26.6613,0.921437,0.921437,0.831516,0.62,0.113206
21,557.122,1,5.49011,0.273446,9.73624,19.8461,27.1612,0.898105,0.898105,0.810461,0.62,0.107546
22,553.505,1,5.36264,0.820566,9.54235,21.7142,26.9915,0.875365,0.875365,0.801212,0.62,0.102168
23,531.318,1,5.49411,0.569505,9.85235,22.1654,25.0304,0.8532,0.8532,0.780924,0.62,0.0970601
24,514.344,1,5.41208,0.556975,9.90917,19.1586,25.3432,0.831597,0.831597,0.761151,0.62,0.0922071
25,502.253,1,5.48225,0.555056,9.10803,21.4751,25.5214,0.81054,0.81054,0.741878,0.62,0.0875967
26,492.171,1,5.34389,0.670315,9.14006,20.2446,25.681,0.790017,0.790017,0.723093,0.62,0.0832169
27,482.714,1,5.42754,0.48713,8.78022,22.4664,25.7411,0.770013,0.770013,0.704784,0.62,0.079056
28,474.298,1,5.4367,0.596165,8.94894,23.0887,25.8517,0.750516,0.750516,0.686939,0.62,0.0751032
29,468.845,1,5.46605,0.728716,9.88237,23.7633,26.0537,0.731512,0.731512,0.669545,0.62,0.0713481
30,461.41,1,5.46733,0.897445,9.98204,24.6021,25.9723,0.71299,0.71299,0.652592,0.62,0.0677807
31,447.79,1,5.41523,1.00232,8.88693,25.1663,25.6882,0.694937,0.694937,0.636068,0.62,0.0643916
32,442.445,1,5.46094,0.837606,9.31092,25.6504,25.8889,0.677341,0.677341,0.619962,0.62,0.061172
33,433.303,1,5.50763,0.557881,8.66894,25.5981,26.4755,0.66019,0.66019,0.604264,0.62,0.0581134
34,431.84,1,5.4769,0.495273,8.56949,23.8578,26.6306,0.643474,0.643474,0.588964,0.62,0.0552078
35,422.385,1,5.49224,0.312857,8.45099,23.5303,26.797,0.627181,0.627181,0.574051,0.62,0.0524474
36,419.912,1,5.44146,0.479304,8.64964,23.9694,26.6505,0.6113,0.6113,0.622475,0.62,0.049825
37,407.817,1,5.43069,0.75089,9.0207,24.0798,26.536,0.595821,0.595821,0.606714,0.62,0.0473338
38,396.422,1,5.51147,0.68567,9.13379,23.6162,26.961,0.580735,0.580735,0.591352,0.62,0.0449671
39,390.642,1,5.52577,0.654565,9.59463,23.0492,26.645,0.56603,0.56603,0.576378,0.62,0.0427187
40,391.163,1,5.55612,0.725235,10.0209,21.9761,26.3536,0.551698,0.551698,0.561784,0.62,0.0405828
41,382.936,1,5.52809,0.703411,9.75547,21.7946,26.1168,0.537729,0.563295,0.547559,0.62,0.0385536
42,374.759,1,5.52223,0.753941,10.3471,21.4446,25.821,0.524113,0.549647,0.533695,0.62,0.0366369
43,360.188,1,5.53884,0.589812,10.7072,21.392,25.3166,0.510842,0.53573,0.520181,0.62,0.0348051
44,356.911,1,5.5122,0.626898,10.8866,20.1355,25.1287,0.497908,0.522165,0.50701,0.62,0.0344903
45,352.714,1,5.56136,0.641548,11.4149,19.5092,25.1238,0.4853,0.508943,0.494172,0.62,0.0332719
46,352.381,1,5.56419,0.514879,11.3364,19.7384,24.854,0.473012,0.496056,0.508548,0.62,0.0333475
47,355.617,1,5.52966,0.519193,11.4843,18.4066,24.6986,0.461035,0.512473,0.501124,0.62,0.0334695
48,353.481,1,5.49274,0.510889,11.5163,18.4115,24.4333,0.449362,0.499497,0.53075,0.62,0.0338724
49,361.983,1,5.482,0.573143,11.7608,19.4633,24.4142,0.437984,0.48685,0.590236,0.62,0.0350594
50,353.262,1,5.52608,0.517221,11.6127,19.8108,25.1724,0.426894,0.474522,0.57529,0.62,0.0342133
51,344.945,1,5.51353,0.608015,11.4184,20.355,25.1429,0.416084,0.462507,0.591556,0.62,0.032881
52,339.915,1,5.47323,0.604877,11.2637,19.3316,25.1625,0.405549,0.450796,0.580694,0.62,0.0316302
53,337.754,1,5.53264,0.487559,11.5906,19.463,24.8578,0.39528,0.439382,0.56599,0.62,0.032041
54,332.504,1,5.54355,0.507752,12.003,19.2625,24.3044,0.385271,0.428256,0.551659,0.62,0.0318616
55,336.194,1,5.52891,0.539639,12.4587,18.6286,24.3471,0.375516,0.417413,0.537691,0.62,0.0329533
56,337.521,1,5.51803,0.553954,12.4654,18.9439,23.9952,0.366008,0.406843,0.524076,0.62,0.033592
57,334.272,1,5.50032,0.555621,12.6417,18.6526,23.8077,0.35674,0.396542,0.510806,0.62,0.0333438
58,328.298,1,5.53826,0.438,12.6586,18.6992,23.7705,0.347707,0.386501,0.497872,0.62,0.032856
59,322.528,1,5.54885,0.452131,12.6127,17.5812,24.1234,0.338903,0.376715,0.485266,0.62,0.032141
60,316.216,1,5.54645,0.405864,13.2411,17.0231,23.2753,0.330322,0.367176,0.472979,0.62,0.0313125
61,312.768,1,5.54262,0.431989,13.527,16.3292,22.8025,0.321958,0.369416,0.461003,0.62,0.0299943
62,316.318,1,5.51726,0.466167,13.2777,16.9585,22.8559,0.313806,0.360062,0.465718,0.62,0.0304776
63,318.888,1,5.53834,0.453546,13.3674,16.4427,22.8292,0.30586,0.350945,0.453925,0.62,0.0315775
64,322.495,1,5.51006,0.467407,12.9475,16.7559,22.7935,0.298116,0.367402,0.486014,0.62,0.0317074
65,316.747,1,5.51347,0.448465,13.2919,16.0282,22.7801,0.290567,0.372735,0.481463,0.62,0.0304358
66,318.642,1,5.50085,0.448417,13.2613,16.626,22.6022,0.28321,0.415609,0.522148,0.62,0.0300633
67,320.457,1,5.47841,0.477214,13.197,16.4968,22.4521,0.276039,0.405085,0.516329,0.62,0.0306785
68,323.141,1,5.51172,0.359919,13.2307,16.8736,22.0311,0.269049,0.407391,0.511664,0.62,0.0312635
69,327.101,1,5.48364,0.337922,13.3344,16.297,22.0053,0.262237,0.435361,0.57319,0.62,0.0310673
70,326.994,1,5.46974,0.358729,13.4399,15.6677,21.7345,0.255597,0.424337,0.558676,0.62,0.0318804
71,320.439,1,5.458,0.412412,13.5029,15.8418,21.8619,0.249125,0.413593,0.578154,0.62,0.0302864
72,324.066,1,5.46255,0.413174,13.5876,14.8436,21.9643,0.242817,0.40312,0.576989,0.62,0.0307606
73,315.085,1,5.4448,0.474949,13.8711,14.2483,22.0544,0.236669,0.392913,0.56238,0.62,0.0295359
74,318.704,1,5.46438,0.427608,14.2519,14.0958,21.8132,0.230676,0.38376,0.585798,0.62,0.0298125
75,316.791,1,5.51303,0.42455,14.6497,14.0246,21.8643,0.224835,0.395227,0.573007,0.62,0.0299808
76,312.454,1,5.49972,0.425205,14.8854,14.3892,21.275,0.219142,0.385219,0.615817,0.62,0.029464
77,310.178,1,5.45786,0.456282,14.937,12.5851,21.0756,0.213594,0.375465,0.600224,0.62,0.0292974
78,306.593,1,5.46022,0.428828,14.9116,12.5891,21.0385,0.208185,0.365958,0.585026,0.321815,0.0290807
79,302.329,1,5.43293,0.502493,14.6025,12.7103,21.1618,0.202914,0.356692,0.582521,0.321069,0.0283248
80,298.387,1,5.43721,0.467183,14.551,12.2948,20.9882,0.197776,0.357662,0.567771,0.390331,0.028186
81,294.629,1,5.48729,0.444329,15.372,12.393,20.6849,0.192768,0.350554,0.585835,0.335973,0.0275148
82,292.943,1,5.47375,0.477255,15.4968,12.1911,20.798,0.195626,0.35441,0.571002,0.351452,0.0273036
83,303.643,1,5.47742,0.450327,15.5088,12.568,20.7655,0.190673,0.448634,0.619028,0.298548,0.0273932
84,293.123,1,5.44528,0.45698,15.0672,12.076,20.7168,0.195548,0.445093,0.628316,0.379101,0.0260235
85,300.521,1,5.42645,0.471831,15.1323,11.5544,20.5671,0.203892,0.463463,0.672084,0.424049,0.0264236
86,297.118,1,5.42052,0.487441,15.2301,11.542,20.31,0.201092,0.451728,0.655066,0.447125,0.0262888
