iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,5.25686,0.0345504,21.5231,0.123291,6.49099,0.323627,27.9303,0.109103
2,5.26452,0.033586,21.4872,0.10909,6.65966,0.306347,27.8868,0.0936128
3,5.27533,0.0321405,21.497,0.101915,6.73583,0.281845,27.9571,0.088141
4,5.27857,0.0308932,21.4934,0.101508,6.70555,0.270031,27.9425,0.0843867
5,5.27432,0.0306129,21.5121,0.104987,6.70494,0.266518,27.9632,0.0836766
6,5.27533,0.0306501,21.5082,0.105458,6.6698,0.272165,27.952,0.0843622
7,5.27412,0.0302096,21.5549,0.104576,6.61419,0.27221,27.955,0.0853302
8,5.27359,0.029703,21.6161,0.104444,6.54129,0.270495,27.9412,0.0878178
9,5.27509,0.0293088,21.6394,0.103621,6.4996,0.272564,27.8944,0.0908996
10,5.27653,0.0290262,21.6317,0.103438,6.52195,0.2757,27.8747,0.0920327
11,5.27758,0.0288114,21.64,0.102717,6.55344,0.279525,27.8825,0.091727
12,5.27808,0.0285418,21.6464,0.101947,6.52935,0.279779,27.8939,0.090436
13,5.27864,0.028361,21.6426,0.100978,6.52274,0.277085,27.8946,0.0887411
14,5.2775,0.0280726,21.6419,0.100084,6.53081,0.276211,27.8955,0.0888334
15,5.27695,0.027907,21.6294,0.100156,6.5433,0.27666,27.8849,0.0885399
16,5.27673,0.0279304,21.6119,0.101798,6.55797,0.278889,27.8745,0.0883933
17,5.27616,0.0281911,21.5748,0.103732,6.5721,0.280469,27.8688,0.0878978
18,5.27787,0.0281885,21.5544,0.104117,6.59686,0.283446,27.8585,0.087387
19,5.27851,0.0280736,21.5498,0.104106,6.61968,0.285649,27.8524,0.0878517
20,5.28012,0.0280141,21.5399,0.104973,6.66933,0.288622,27.8631,0.0878421
21,5.28159,0.0280158,21.5233,0.105321,6.69434,0.290929,27.843,0.087351
22,5.28276,0.0280651,21.5255,0.105518,6.70574,0.293254,27.8655,0.0872398
23,5.28253,0.0281095,21.5259,0.105366,6.71806,0.294606,27.8505,0.0871322
