iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1445.78,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1435.82,1,5.67635,22.5443,8.97199,27.8732,0.974679,0.974679,1.05705,0.974679,0.998761,0.974679,0.974679
3,1429.63,1,5.85352,22.3575,8.23735,28.0517,0.95,0.95,1.16471,0.95,0.998761,0.95,0.95
4,1421.89,1,5.35519,23.8328,10.3467,29.8204,0.925945,0.925945,1.31761,0.925945,0.998761,0.925945,0.925945
5,1409.96,1,5.4683,26.6075,7.43241,33.0625,0.9025,0.9025,1.28425,0.9025,0.998761,0.9025,0.9025
6,1395.25,1,5.53508,25.7787,6.42865,31.9005,0.879648,0.879648,1.28771,0.879648,0.998761,0.879648,0.879648
7,1377.72,1,5.91734,23.7661,6.37571,29.5429,0.857375,0.857375,1.2551,0.857375,0.998761,0.857375,0.857375
8,1359.4,1,5.78139,24.4143,6.40567,30.0897,0.835666,0.835666,1.22332,0.835666,0.998761,0.835666,0.835666
9,1354.33,1,5.89092,27.0499,6.42982,33.2302,0.814506,0.814506,1.19235,0.814506,0.998761,0.814506,0.814506
10,1344.33,1,5.68996,29.861,6.58925,36.7142,0.793882,0.793882,1.16947,0.793882,0.998761,0.793882,0.793882
11,1329.61,1,5.93467,28.8237,6.16054,35.3039,0.773781,0.773781,1.22364,0.773781,0.998761,0.773781,0.773781
12,1313.4,1,5.99049,27.632,6.46475,33.6735,0.754188,0.754188,1.19266,0.754188,0.998761,0.754188,0.754188
13,1315.8,1,6.04769,28.6354,8.32228,34.8812,0.735092,0.735092,1.16246,0.735092,0.998761,0.735092,0.735092
14,1298.02,1,5.95468,27.2999,8.26443,33.2814,0.716479,0.716479,1.19155,0.716479,0.998761,0.716479,0.716479
15,1279.46,1,6.1511,27.7036,8.91026,33.7909,0.698337,0.698337,1.16138,0.698337,0.998761,0.698337,0.698337
16,1278.18,1,5.86348,25.2969,8.83245,30.9635,0.680655,0.680655,1.27783,0.680655,0.998761,0.680655,0.680655
17,1273,1,5.63123,26.6968,8.32572,32.5689,0.66342,0.66342,1.24869,0.66342,0.998761,0.66342,0.66342
18,1247.72,1,6.11448,25.4765,7.90016,31.104,0.646622,0.646622,1.21707,0.646622,0.998761,0.646622,0.646622
19,1236.79,1,5.89407,23.7405,6.51661,28.8126,0.630249,0.630249,1.31945,0.630249,0.998761,0.630249,0.630249
20,1229.71,1,5.97986,23.28,6.07556,28.231,0.614291,0.614291,1.31413,0.614291,0.998761,0.614291,0.614291
21,1217.89,1,6.01132,22.8776,7.64814,27.8309,0.598737,0.598737,1.28086,0.598737,0.998761,0.598737,0.598737
22,1203.39,1,5.99118,22.5009,6.9976,27.4962,0.583577,0.583577,1.24843,0.583577,0.998761,0.583577,0.583577
23,1191.37,1,5.88795,22.7796,5.48923,27.9642,0.5688,0.5688,1.21682,0.5688,0.998761,0.5688,0.5688
