simulations,OFV
500,946.556
1000,947.821
1500,946.21
2000,945.226
2500,946.213
3000,946.355
3500,945.882
4000,945.82
4500,945.87
5000,945.667
5500,945.576
6000,945.801
6500,945.615
7000,945.681
7500,945.509
8000,945.662
8500,945.846
9000,945.554
9500,945.405
10000,945.341
10500,945.216
11000,945.251
11500,945.194
12000,945.076
12500,945.146
13000,945.044
13500,944.968
14000,944.894
14500,944.919
15000,944.962
15500,944.834
16000,944.936
16500,944.846
17000,944.901
17500,945.038
18000,944.949
18500,945.083
19000,945.027
19500,944.951
20000,944.852
20500,944.735
21000,944.699
21500,944.757
22000,944.861
22500,944.863
23000,944.672
23500,944.585
24000,944.59
24500,944.546
25000,944.611
25500,944.568
26000,944.49
26500,944.52
27000,944.457
27500,944.49
28000,944.586
28500,944.563
29000,944.646
29500,944.682
30000,944.734
