simulations,OFV
500,985.953
1000,986.578
1500,986.1
2000,987.47
2500,988.15
3000,987.715
3500,986.815
4000,986.777
4500,987.706
5000,988.135
5500,988.19
6000,988.097
6500,988.152
7000,988.311
7500,988.129
8000,988.041
8500,987.91
9000,987.426
9500,987.171
10000,986.751
10500,986.876
11000,986.624
11500,986.704
12000,986.582
12500,986.786
13000,986.894
13500,986.889
14000,986.939
14500,986.355
15000,986.087
15500,986.166
16000,985.941
16500,985.783
17000,985.964
17500,986.094
18000,986.141
18500,986.208
19000,986.295
19500,986.394
20000,986.436
20500,986.457
21000,986.311
21500,986.221
22000,986.285
22500,986.374
23000,986.425
23500,985.647
24000,985.766
24500,985.872
25000,985.924
25500,985.898
26000,985.703
26500,985.787
27000,985.87
27500,985.939
28000,986.081
28500,986.072
29000,985.98
29500,985.915
30000,985.992
