parameter,value,se_sa,rse_sa
f_pop,0.912420806336678,0.054151066594853,5.93487853617309
Cl_pop,10.2551119430911,0.724603372541479,7.06577730757634
V1_pop,38.1831248475425,3.37528008577956,8.83971675774672
Q2_pop,12.7865716395636,3.69440026852542,28.8928132783801
V2_pop,47.6667318856659,2.56553045484234e-6,5.38222435932059e-6
Q3_pop,2.12504578550382,1.0017611573113e-7,4.71406858216843e-6
V3_pop,4.61842281312024,4.66362155656859e-7,1.00978661878249e-5
omega_f,0.214499051013307,0.0438144841810812,20.4264233217344
omega_Cl,0.262810142198548,0.0502948604741178,19.1373361976727
omega_V1,0.268298156027475,0.0687178848056467,25.6125073027374
omega_Q2,0.958706599779152,0.224590605771116,23.4264169896038
omega_V2,2.40621720796145e-8,nan,nan
omega_Q3,2.03531146407989e-8,2.34381159810256e-8,115.157391852167
omega_V3,5.16437433593573e-8,nan,nan
a1,1.12524338414891,0.120222725706064,10.6841530818682
a2,2.43437336922574,0.213856831182012,8.78488213375543
