simulations, -2LL
1000,597.046
2000,595.044
3000,595.1
4000,595.27
5000,595.413
6000,595.444
7000,595.537
8000,595.571
9000,595.591
10000,595.546
11000,595.545
12000,595.596
13000,595.67
14000,595.659
15000,595.673
16000,595.696
17000,595.769
18000,595.798
19000,595.858
20000,595.842
21000,595.778
22000,595.781
23000,595.761
24000,595.65
25000,595.672
26000,595.712
27000,595.744
28000,595.713
29000,595.685
30000,595.706
