standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.90191,0.00142857,-2.701,0.00142857,-3.00375,0.00142857,-2.77602,0.00142857,All
-2.86842,0.00285714,-2.62252,0.00285714,-2.94513,0.00285714,-2.62645,0.00285714,All
-2.8275,0.00428571,-2.57292,0.00428571,-2.76421,0.00428571,-2.56051,0.00428571,All
-2.8211,0.00571429,-2.52763,0.00571429,-2.57173,0.00571429,-2.54695,0.00571429,All
-2.80034,0.00714286,-2.49512,0.00714286,-2.53465,0.00714286,-2.49437,0.00714286,All
-2.79405,0.00857143,-2.46137,0.00857143,-2.41293,0.00857143,-2.46307,0.00857143,All
-2.78601,0.01,-2.43146,0.01,-2.38533,0.01,-2.39143,0.01,All
-2.76223,0.0114286,-2.37138,0.0114286,-2.36625,0.0114286,-2.36139,0.0114286,All
-2.76155,0.0128571,-2.35969,0.0128571,-2.28933,0.0128571,-2.35243,0.0128571,All
-2.74307,0.0142857,-2.33868,0.0142857,-2.26913,0.0142857,-2.30445,0.0142857,All
-2.72407,0.0157143,-2.33356,0.0157143,-2.26774,0.0157143,-2.29087,0.0157143,All
-2.71173,0.0171429,-2.31869,0.0171429,-2.20001,0.0171429,-2.2884,0.0171429,All
-2.6917,0.0185714,-2.30648,0.0185714,-2.19422,0.0185714,-2.28571,0.0185714,All
-2.67348,0.02,-2.30241,0.02,-2.19028,0.02,-2.26591,0.02,All
-2.64804,0.0214286,-2.27642,0.0214286,-2.1877,0.0214286,-2.2593,0.0214286,All
-2.6477,0.0228571,-2.23567,0.0228571,-2.1605,0.0228571,-2.25787,0.0228571,All
-2.64652,0.0242857,-2.235,0.0242857,-2.12047,0.0242857,-2.25223,0.0242857,All
-2.63978,0.0257143,-2.22523,0.0257143,-2.11787,0.0257143,-2.2164,0.0257143,All
-2.62765,0.0271429,-2.21885,0.0271429,-2.10307,0.0271429,-2.20382,0.0271429,All
-2.62484,0.0285714,-2.21621,0.0285714,-2.04406,0.0285714,-2.20286,0.0285714,All
-2.62307,0.03,-2.21075,0.03,-2.03891,0.03,-2.18903,0.03,All
-2.61791,0.0314286,-2.20951,0.0314286,-2.00863,0.0314286,-2.18776,0.0314286,All
-2.61629,0.0328571,-2.1871,0.0328571,-2.00234,0.0328571,-2.17736,0.0328571,All
-2.61215,0.0342857,-2.17823,0.0342857,-1.97507,0.0342857,-2.16571,0.0342857,All
-2.60877,0.0357143,-2.17466,0.0357143,-1.93516,0.0357143,-2.14511,0.0357143,All
-2.59375,0.0371429,-2.14333,0.0371429,-1.93031,0.0371429,-2.13404,0.0371429,All
-2.59143,0.0385714,-2.13783,0.0385714,-1.90705,0.0385714,-2.12544,0.0385714,All
-2.59116,0.04,-2.09838,0.04,-1.87386,0.04,-2.12542,0.04,All
-2.58982,0.0414286,-2.09125,0.0414286,-1.86498,0.0414286,-2.1209,0.0414286,All
-2.57884,0.0428571,-2.06288,0.0428571,-1.84981,0.0428571,-2.0859,0.0428571,All
-2.5664,0.0442857,-2.05941,0.0442857,-1.84882,0.0442857,-2.04337,0.0442857,All
-2.55678,0.0457143,-2.04533,0.0457143,-1.7789,0.0457143,-2.03955,0.0457143,All
-2.55588,0.0471429,-2.03532,0.0471429,-1.71892,0.0471429,-2.0202,0.0471429,All
-2.55018,0.0485714,-2.02036,0.0485714,-1.71169,0.0485714,-2.01854,0.0485714,All
-2.52445,0.05,-1.99382,0.05,-1.69448,0.05,-2.00594,0.05,All
-2.5177,0.0514286,-1.98445,0.0514286,-1.68816,0.0514286,-1.99477,0.0514286,All
-2.50704,0.0528571,-1.97786,0.0528571,-1.68092,0.0528571,-1.99002,0.0528571,All
-2.50397,0.0542857,-1.9669,0.0542857,-1.67529,0.0542857,-1.98701,0.0542857,All
-2.49677,0.0557143,-1.96568,0.0557143,-1.67167,0.0557143,-1.97363,0.0557143,All
-2.49472,0.0571429,-1.9497,0.0571429,-1.66984,0.0571429,-1.91956,0.0571429,All
-2.48354,0.0585714,-1.94697,0.0585714,-1.66133,0.0585714,-1.90115,0.0585714,All
-2.47781,0.06,-1.87893,0.06,-1.64953,0.06,-1.8664,0.06,All
-2.4706,0.0614286,-1.87837,0.0614286,-1.64881,0.0614286,-1.85094,0.0614286,All
-2.45176,0.0628571,-1.86477,0.0628571,-1.64569,0.0628571,-1.84922,0.0628571,All
-2.44293,0.0642857,-1.83234,0.0642857,-1.62811,0.0642857,-1.84831,0.0642857,All
-2.43595,0.0657143,-1.82331,0.0657143,-1.62789,0.0657143,-1.83922,0.0657143,All
-2.41605,0.0671429,-1.81855,0.0671429,-1.61096,0.0671429,-1.8289,0.0671429,All
-2.41426,0.0685714,-1.80549,0.0685714,-1.60965,0.0685714,-1.81239,0.0685714,All
-2.39684,0.07,-1.78706,0.07,-1.60933,0.07,-1.7935,0.07,All
-2.39217,0.0714286,-1.78567,0.0714286,-1.60225,0.0714286,-1.79025,0.0714286,All
-1.85885,0.0728571,-1.77866,0.0728571,-1.58148,0.0728571,-1.78637,0.0728571,All
-1.80978,0.0742857,-1.7477,0.0742857,-1.57695,0.0742857,-1.76299,0.0742857,All
-1.8095,0.0757143,-1.74442,0.0757143,-1.56857,0.0757143,-1.75259,0.0757143,All
-1.78937,0.0771429,-1.73753,0.0771429,-1.56333,0.0771429,-1.72191,0.0771429,All
