simulations, -2LL
1000,592.278
2000,591.466
3000,590.842
4000,591.049
5000,591.088
6000,591.119
7000,591.294
8000,591.218
9000,590.841
10000,590.874
11000,590.807
12000,590.892
13000,591.021
14000,591.119
15000,591.158
16000,591.265
17000,591.356
18000,591.403
19000,591.476
20000,591.462
21000,591.429
22000,591.492
23000,591.503
24000,591.509
25000,591.474
26000,591.514
27000,591.533
28000,591.517
29000,591.544
30000,591.513
