Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
1.66181,2.01553e-05,1.55978e-06,7.51804,0.000125321,5.99763e-05,0.850401,0.0126561,0.00240934,8.89187,0.000124712,7.32839e-05,All
1.80521,9.43381e-05,8.60389e-06,8.00183,0.000288132,0.000155444,1.37102,0.0427998,0.0164183,9.48151,0.00028361,0.000188366,All
1.94861,0.000345294,3.68404e-05,8.48563,0.000598466,0.000362445,1.89163,0.0746737,0.0472113,10.0711,0.000582134,0.000435065,All
2.09201,0.00103363,0.000128214,8.96942,0.00113893,0.000771532,2.41225,0.0987215,0.0927674,10.6608,0.00109434,0.000916776,All
2.23541,0.00262006,0.000375857,9.45322,0.00200911,0.00151759,2.93286,0.113137,0.148315,11.2504,0.00190675,0.00178457,All
2.37881,0.00577977,0.000954587,9.93701,0.00331694,0.00278612,3.45348,0.119377,0.209147,11.8401,0.00310974,0.00324217,All
2.52221,0.0113415,0.00214827,10.4208,0.00516654,0.00481449,3.9741,0.11965,0.27158,12.4297,0.00478644,0.00554504,All
2.66561,0.0201505,0.00436281,10.9046,0.00764448,0.00788671,4.49471,0.115957,0.333045,13.0193,0.00700105,0.00899262,All
2.80901,0.0328889,0.00811579,11.3884,0.0108068,0.0123218,5.01533,0.109847,0.391901,13.609,0.00978859,0.0139141,All
2.95241,0.0499075,0.0140006,11.8722,0.0146689,0.0184564,5.53594,0.102427,0.447196,14.1986,0.0131479,0.0206487,All
3.09581,0.0711168,0.0226303,12.356,0.0192004,0.0266235,6.05656,0.0944504,0.498456,14.7882,0.0170387,0.0295237,All
3.23921,0.0959647,0.0345715,12.8398,0.0243244,0.0371303,6.57717,0.0864078,0.54553,15.3779,0.0213833,0.0408314,All
3.38261,0.1235,0.0502819,13.3236,0.0299221,0.0502361,7.09779,0.0786054,0.588469,15.9675,0.026072,0.0548083,All
3.52601,0.152496,0.0700612,13.8074,0.0358417,0.0661346,7.61841,0.0712226,0.62745,16.5572,0.0309712,0.071619,All
3.66941,0.181608,0.0940232,14.2912,0.0419092,0.0849401,8.13902,0.064354,0.662718,17.1468,0.0359335,0.0913443,All
3.81281,0.209519,0.122089,14.775,0.0479411,0.10668,8.65964,0.0580389,0.694553,17.7364,0.040808,0.113977,All
3.95621,0.235064,0.154,15.2588,0.053756,0.131292,9.18025,0.052281,0.723247,18.3261,0.0454498,0.139422,All
4.09961,0.257313,0.189347,15.7425,0.0591858,0.158631,9.70087,0.0470626,0.749084,18.9157,0.0497282,0.167503,All
4.24301,0.275612,0.227608,16.2263,0.0640841,0.188474,10.2215,0.0423534,0.772338,19.5053,0.0535329,0.197972,All
4.38641,0.289582,0.268185,16.7101,0.0683321,0.220533,10.7421,0.0381167,0.793265,20.095,0.0567776,0.230523,All
4.52981,0.2991,0.310446,17.1939,0.0718423,0.254472,11.2627,0.034313,0.812102,20.6846,0.0594022,0.264807,All
4.67321,0.30426,0.353758,17.6777,0.0745593,0.289919,11.7833,0.0309028,0.829061,21.2743,0.0613727,0.300446,All
4.81661,0.305318,0.397512,18.1615,0.0764588,0.326483,12.3039,0.0278482,0.84434,21.8639,0.0626794,0.337051,All
4.96001,0.302651,0.441145,18.6453,0.0775451,0.363769,12.8246,0.0251133,0.858113,22.4535,0.0633345,0.374234,All
5.10341,0.29671,0.484156,19.1291,0.0778472,0.401388,13.3452,0.0226648,0.870539,23.0432,0.0633686,0.411618,All
5.24681,0.287982,0.526108,19.6129,0.077414,0.438974,13.8658,0.0204726,0.881757,23.6328,0.0628272,0.44885,All
5.39021,0.276963,0.566639,20.0967,0.0763103,0.476185,14.3864,0.0185091,0.891895,24.2224,0.0617663,0.485606,All
5.53361,0.264137,0.605455,20.5805,0.0746116,0.512715,14.907,0.0167497,0.901065,24.8121,0.0602493,0.5216,All
5.67701,0.249958,0.642329,21.0643,0.0723999,0.548296,15.4276,0.0151721,0.909367,25.4017,0.0583434,0.55658,All
5.82041,0.234841,0.677098,21.5481,0.06976,0.5827,15.9483,0.0137565,0.916891,25.9914,0.0561169,0.59034,All
5.96381,0.219158,0.709654,22.0319,0.0667763,0.61574,16.4689,0.0124854,0.923716,26.581,0.0536367,0.622708,All
6.10721,0.203235,0.739941,22.5157,0.0635298,0.647269,16.9895,0.011343,0.929913,27.1706,0.0509663,0.653555,All
6.25061,0.187349,0.767944,22.9995,0.0600967,0.67718,17.5101,0.0103154,0.935546,27.7603,0.048165,0.682786,All
6.39401,0.171734,0.793686,23.4833,0.0565465,0.705399,18.0307,0.00939019,0.940672,28.3499,0.045286,0.710339,All
6.53741,0.156581,0.817219,23.9671,0.0529411,0.731885,18.5513,0.00855638,0.94534,28.9395,0.0423769,0.736184,All
6.68081,0.142039,0.838622,24.4509,0.0493349,0.756625,19.072,0.00780422,0.949595,29.5292,0.0394787,0.760315,All
6.8242,0.128222,0.857991,24.9347,0.045774,0.779629,19.5926,0.00712506,0.953478,30.1188,0.036626,0.78275,All
6.9676,0.115214,0.875435,25.4184,0.0422967,0.800929,20.1132,0.00651122,0.957025,30.7085,0.0338474,0.803522,All
7.111,0.103066,0.891075,25.9022,0.038934,0.820573,20.6338,0.00595587,0.960268,31.2981,0.0311659,0.822684,All
7.2544,0.0918081,0.905037,26.386,0.0357102,0.838623,21.1544,0.00545295,0.963236,31.8877,0.0285991,0.840298,All
7.3978,0.0814474,0.917449,26.8698,0.032643,0.855151,21.675,0.00499706,0.965954,32.4774,0.0261599,0.856435,All
7.5412,0.0719745,0.928438,27.3536,0.0297451,0.870236,22.1956,0.00458341,0.968446,33.067,0.0238572,0.871174,All
7.6846,0.0633661,0.938132,27.8374,0.0270241,0.883961,22.7163,0.00420773,0.970733,33.6566,0.0216961,0.884597,All
7.828,0.0555879,0.946652,28.3212,0.0244836,0.896413,23.2369,0.0038662,0.972833,34.2463,0.0196788,0.896788,All
7.9714,0.0485977,0.954113,28.805,0.022124,0.90768,23.7575,0.00355543,0.974764,34.8359,0.017805,0.907832,All
8.1148,0.0423473,0.960625,29.2888,0.0199426,0.917849,24.2781,0.00327238,0.97654,35.4256,0.0160723,0.917813,All
8.2582,0.0367851,0.966291,29.7726,0.0179347,0.927004,24.7987,0.00301436,0.978176,36.0152,0.0144766,0.926813,All
8.4016,0.0318577,0.971205,30.2564,0.016094,0.935229,25.3193,0.00277892,0.979683,36.6048,0.0130126,0.934911,All
8.545,0.0275113,0.975455,30.7402,0.0144127,0.942602,25.84,0.00256391,0.981073,37.1945,0.0116743,0.942183,All
