Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.38912,0,15.5644,0,1.99565,0.00142857,14.5521,0,All
4.78769,0.00142857,16.9715,0.00142857,2.06366,0.00285714,15.4638,0.00142857,All
4.89041,0.00285714,17.9587,0.00285714,2.30938,0.00428571,15.9023,0.00285714,All
4.90392,0.00428571,20.9932,0.00428571,2.44743,0.00571429,19.3512,0.00428571,All
4.95727,0.00571429,22.5635,0.00571429,2.64952,0.00714286,19.8312,0.00571429,All
4.96779,0.00714286,22.8705,0.00714286,2.66693,0.00857143,19.9448,0.00714286,All
4.97606,0.00857143,23.0655,0.00857143,2.74058,0.01,19.9488,0.00857143,All
4.98365,0.01,23.3555,0.01,2.7541,0.0114286,20.6924,0.01,All
5.00302,0.0114286,23.4067,0.0114286,2.76739,0.0128571,20.7823,0.0114286,All
5.04155,0.0128571,23.4848,0.0128571,2.82232,0.0142857,20.8146,0.0128571,All
5.06294,0.0142857,23.5098,0.0142857,2.82915,0.0157143,20.8304,0.0142857,All
5.06464,0.0157143,23.6161,0.0157143,2.83569,0.0171429,20.8436,0.0157143,All
5.07113,0.0171429,23.7703,0.0171429,2.8419,0.0185714,20.9067,0.0171429,All
5.07757,0.0185714,23.7843,0.0185714,2.91124,0.02,20.9176,0.0185714,All
5.10024,0.02,23.7944,0.02,2.92874,0.0214286,21.6879,0.02,All
5.1004,0.0214286,23.8111,0.0214286,2.97732,0.0228571,21.837,0.0214286,All
5.10367,0.0228571,23.9816,0.0228571,3.00035,0.0242857,22.0717,0.0228571,All
5.11737,0.0242857,24.1485,0.0242857,3.00384,0.0257143,22.1869,0.0242857,All
5.13252,0.0257143,24.2154,0.0257143,3.04853,0.0271429,22.537,0.0257143,All
5.13394,0.0271429,24.3238,0.0271429,3.0687,0.0285714,22.9153,0.0271429,All
5.17146,0.0285714,24.3917,0.0285714,3.0699,0.03,23.1728,0.0285714,All
