iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1489.92,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1476.66,1,5.85661,1.43461,0.506976,50.2275,17.3948,60.1358,0.974679,0.974679,1.06836,0.974679,0.998743,0.974679,0.974679
3,1469.96,1,4.76498,1.34578,0.68865,44.5605,17.8547,53.8837,0.95,0.95,1.08897,0.95,0.998743,0.95,0.95
4,1458.68,1,6.73465,1.24557,0.253224,43.0663,21.8839,52.2927,0.925945,0.925945,1.0614,0.925945,0.998743,0.925945,0.925945
5,1455.18,1,7.87272,1.36772,0.0350438,50.9139,19.1225,61.3949,0.9025,0.9025,1.03452,0.9025,0.998743,0.9025,0.9025
6,1431.9,1,5.82356,1.10007,0.409814,47.8535,19.7809,57.7404,0.879648,0.879648,1.00833,0.879648,0.998743,0.879648,0.879648
7,1424.9,1,4.81568,0.964616,0.653743,48.609,17.942,58.3366,0.857375,0.857375,0.982798,0.857375,0.998743,0.857375,0.857375
8,1404.05,1,6.0585,1.37205,0.415523,52.6858,17.4193,63.1215,0.835666,0.835666,0.957913,0.835666,0.998743,0.835666,0.835666
9,1396.63,1,5.82471,1.18098,0.484267,64.3194,14.8491,76.5778,0.814506,0.814506,0.933658,0.814506,0.998743,0.814506,0.814506
10,1380.97,1,6.0669,1.03215,0.435695,57.1905,14.8019,68.3621,0.793882,0.793882,0.910018,0.793882,0.998743,0.793882,0.793882
11,1367.25,1,4.90265,1.45442,0.64996,59.2544,14.6374,70.6701,0.773781,0.773781,0.886976,0.773781,0.998743,0.773781,0.773781
12,1350.75,1,5.99451,1.46875,0.493356,59.0001,14.5193,70.1622,0.754188,0.754188,0.864517,0.754188,0.998743,0.754188,0.754188
13,1347.22,1,4.57074,1.42683,0.722019,62.9966,17.0957,75.2185,0.735092,0.735092,0.842627,0.735092,0.998743,0.735092,0.735092
14,1339.44,1,4.3373,1.13049,0.758335,60.6708,14.1403,72.6961,0.716479,0.716479,0.904505,0.716479,0.998743,0.716479,0.716479
15,1317.38,1,5.22321,1.24798,0.620414,59.2987,16.1625,70.9676,0.698337,0.698337,0.881603,0.698337,0.998743,0.698337,0.698337
16,1314.06,1,6.22668,1.30409,0.41035,57.9457,19.8274,69.6201,0.680655,0.680655,0.85928,0.680655,0.998743,0.680655,0.680655
17,1303,1,5.4526,1.03901,0.5688,56.5844,20.0782,67.6828,0.66342,0.66342,0.851903,0.66342,0.998743,0.66342,0.66342
18,1287.41,1,5.99408,1.22363,0.481506,57.8209,21.591,68.8399,0.646622,0.646622,0.830332,0.646622,0.998743,0.646622,0.646622
19,1284.61,1,5.90172,1.32951,0.475946,55.6532,22.7659,65.8402,0.630249,0.630249,0.86859,0.630249,0.998743,0.630249,0.630249
20,1266.5,1,6.30411,1.2543,0.460375,47.9195,21.5851,56.6948,0.614291,0.614291,0.846597,0.614291,0.998743,0.614291,0.614291
21,1247.46,1,6.85844,1.15319,0.353081,43.6137,27.0484,51.8583,0.598737,0.598737,0.82516,0.598737,0.998743,0.598737,0.598737
22,1237.37,1,6.49055,1.12491,0.423095,48.1948,24.6719,57.7083,0.583577,0.583577,0.804267,0.583577,0.998743,0.583577,0.583577
23,1229.25,1,7.03951,1.01952,0.340716,48.8713,21.5147,58.6626,0.5688,0.5688,0.783902,0.5688,0.998743,0.5688,0.5688
24,1212.86,1,6.40764,0.97052,0.451656,48.8071,19.716,58.3237,0.554398,0.554398,0.764054,0.554398,0.998743,0.554398,0.554398
25,1211.01,1,6.52464,1.01846,0.431462,50.3302,19.2879,59.9914,0.54036,0.54036,0.744707,0.54036,0.998743,0.54036,0.54036
26,1195.89,1,6.8405,1.12531,0.402139,48.9251,21.2025,58.4882,0.526678,0.526678,0.725851,0.526678,0.998743,0.526678,0.526678
