simulations,OFV
500,1325.71
1000,1324.81
1500,1323.48
2000,1324.29
2500,1325.37
3000,1325.18
3500,1324.52
4000,1324.45
4500,1324.63
5000,1324.66
5500,1324.73
6000,1324.91
6500,1324.74
7000,1324.62
7500,1324.88
8000,1324.89
8500,1325.2
9000,1325.01
9500,1324.79
10000,1324.82
10500,1324.86
11000,1325.01
11500,1324.96
12000,1324.93
12500,1324.97
13000,1324.91
13500,1324.91
14000,1324.93
14500,1324.94
15000,1325.05
15500,1324.86
16000,1324.99
16500,1324.83
17000,1324.87
17500,1324.88
18000,1324.69
18500,1324.86
19000,1324.68
19500,1324.61
20000,1324.4
20500,1324.4
21000,1324.1
21500,1324.13
22000,1324.23
22500,1324.05
23000,1323.92
23500,1323.93
24000,1323.97
24500,1323.73
25000,1323.78
25500,1323.85
26000,1323.79
26500,1323.74
27000,1323.68
27500,1323.67
28000,1323.77
28500,1323.79
29000,1323.85
29500,1323.93
30000,1323.98
