iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1564.32,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1543.74,1,5.08358,34.3807,13.1682,67.8338,0.974679,0.974679,0.980016,1.11306,0.974679,0.974679
3,1529.46,1,5.31255,32.1118,15.0826,94.6242,0.95,0.95,0.955201,1.08488,0.95,0.95
4,1516.77,1,4.3392,32.1744,16.1649,121.722,0.925945,0.925945,0.931015,1.05741,0.925945,0.925945
5,1508.28,1,4.71893,36.5449,14.4748,118.505,0.9025,0.9025,0.907441,1.03063,0.9025,0.9025
6,1487.91,1,4.8719,33.7572,12.1292,108.984,0.879648,0.879648,0.884464,1.00454,0.879648,0.879648
7,1478.94,1,4.29918,36.0324,11.4495,117.138,0.857375,0.857375,0.862069,0.979101,0.857375,0.857375
8,1464.86,1,3.90515,30.7936,11.922,128.984,0.835666,0.835666,0.840241,1.00216,0.835666,0.835666
9,1463.06,1,4.30832,30.5932,9.85351,129.392,0.814506,0.814506,0.884104,1.05138,0.814506,0.814506
10,1452.13,1,4.09671,29.3217,11.1387,147.353,0.793882,0.793882,0.861718,1.02476,0.793882,0.793882
11,1443.31,1,4.84886,30.7335,10.0613,114.967,0.773781,0.773781,0.895736,1.044,0.773781,0.773781
12,1419.5,1,4.23563,29.3456,9.54367,124.513,0.754188,0.754188,0.873055,1.01756,0.754188,0.754188
13,1421.3,1,3.89717,26.7867,10.2727,170.248,0.735092,0.735092,0.894945,0.9918,0.735092,0.735092
14,1404.02,1,3.8986,31.2852,10.1786,161.272,0.716479,0.716479,0.872285,0.966687,0.716479,0.716479
15,1387.83,1,3.92258,29.632,9.91642,168.61,0.698337,0.698337,0.850198,0.94221,0.698337,0.698337
16,1382.39,1,3.7802,29.319,10.0729,165.579,0.680655,0.680655,0.828671,0.918352,0.680655,0.680655
17,1363.23,1,4.06441,25.7431,8.56313,178.063,0.66342,0.66342,0.807688,0.895099,0.66342,0.66342
18,1350.76,1,3.96763,26.2576,9.11124,169.085,0.646622,0.646622,0.787237,0.872435,0.646622,0.646622
19,1340.17,1,4.20669,26.2867,8.68784,182.568,0.630249,0.630249,0.767304,0.850344,0.630249,0.630249
