simulations,OFV
500,993.043
1000,989.861
1500,987.627
2000,988.566
2500,989.713
3000,990.214
3500,989.67
4000,989.306
4500,990.133
5000,990.159
5500,989.956
6000,990.127
6500,989.933
7000,989.932
7500,989.992
8000,990.197
8500,990.298
9000,990.163
9500,990.173
10000,989.99
10500,990.183
11000,990.207
11500,990.472
12000,990.209
12500,990.284
13000,990.404
13500,990.373
14000,990.289
14500,990.22
15000,990.222
15500,990.237
16000,990.345
16500,990.392
17000,990.4
17500,990.466
18000,990.5
18500,990.524
19000,990.581
19500,990.561
20000,990.519
20500,990.59
21000,990.432
21500,990.245
22000,990.285
22500,990.398
23000,990.384
23500,990.436
24000,990.499
24500,990.507
25000,990.52
25500,990.461
26000,990.577
26500,990.594
27000,990.662
27500,990.671
28000,990.749
28500,990.675
29000,990.46
29500,990.481
30000,990.478
