simulations,OFV
500,942.962
1000,942.216
1500,942.294
2000,940.778
2500,941.776
3000,941.592
3500,941.3
4000,941.491
4500,941.94
5000,941.591
5500,941.448
6000,941.522
6500,941.472
7000,941.433
7500,941.35
8000,941.529
8500,941.819
9000,941.606
9500,941.384
10000,941.303
10500,941.173
11000,941.261
11500,941.235
12000,941.155
12500,941.273
13000,940.958
13500,940.814
14000,940.629
14500,940.667
15000,940.676
15500,940.592
16000,940.693
16500,940.57
17000,940.635
17500,940.754
18000,940.67
18500,940.828
19000,940.77
19500,940.739
20000,940.642
20500,940.685
21000,940.58
21500,940.62
22000,940.739
22500,940.724
23000,940.584
23500,940.578
24000,940.538
24500,940.378
25000,940.405
25500,940.408
26000,940.296
26500,940.224
27000,940.132
27500,940.19
28000,940.287
28500,940.279
29000,940.214
29500,940.286
30000,940.377
