simulations,OFV
500,957.717
1000,958.791
1500,958.542
2000,958.598
2500,958.836
3000,958.603
3500,958.461
4000,958.261
4500,958.495
5000,958.439
5500,958.197
6000,958.168
6500,958.082
7000,958.269
7500,958.326
8000,958.366
8500,958.467
9000,958.2
9500,958.135
10000,958.082
10500,957.968
11000,958.081
11500,958.024
12000,958.016
12500,957.63
13000,957.532
13500,957.502
14000,957.552
14500,957.513
15000,957.56
15500,957.615
16000,957.677
16500,957.649
17000,957.631
17500,957.61
18000,957.54
18500,957.592
19000,957.512
19500,957.351
20000,957.234
20500,957.182
21000,957.063
21500,957.065
22000,957.113
22500,957.094
23000,957.049
23500,957.05
24000,957.008
24500,957.021
25000,957.05
25500,957.067
26000,957.065
26500,957.087
27000,957.081
27500,957.084
28000,957.122
28500,957.135
29000,957.171
29500,957.204
30000,957.153
