simulations, -2LL
1000,603.03
2000,602.956
3000,602.22
4000,602.263
5000,602.217
6000,602.154
7000,602.286
8000,602.327
9000,602.281
10000,602.345
11000,602.373
12000,602.386
13000,602.456
14000,602.54
15000,602.534
16000,602.573
17000,602.601
18000,602.599
19000,602.655
20000,602.655
21000,602.622
22000,602.654
23000,602.646
24000,602.612
25000,602.661
26000,602.678
27000,602.716
28000,602.711
29000,602.727
30000,602.711
