simulations,OFV
500,953.878
1000,953.866
1500,953.693
2000,952.669
2500,954.158
3000,954.5
3500,954.725
4000,955.064
4500,955.383
5000,954.767
5500,955.061
6000,955.284
6500,955.192
7000,954.841
7500,955.245
8000,955.511
8500,955.839
9000,955.83
9500,955.643
10000,955.008
10500,954.815
11000,954.999
11500,955.082
12000,954.478
12500,953.917
13000,953.898
13500,953.95
14000,954.008
14500,953.959
15000,954.004
15500,953.891
16000,954.051
16500,953.942
17000,953.994
17500,954.13
18000,954.181
18500,954.312
19000,954.408
19500,954.414
20000,954.377
20500,954.292
21000,954.082
21500,954.166
22000,954.308
22500,954.226
23000,954.102
23500,954.138
24000,954.207
24500,954.021
25000,954.138
25500,954.192
26000,954.036
26500,953.814
27000,953.761
27500,953.807
28000,953.946
28500,953.976
29000,954.076
29500,954.173
30000,954.277
