iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1549.52,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1520.51,1,5.2219,33.5812,12.8077,64.9124,0.974679,0.974679,0.974679,0.974679,0.974679,0.974679
3,1508.21,1,5.10191,31.1286,11.4541,74.4907,0.95,0.95,0.95,1.0421,0.95,0.95
4,1505.53,1,4.50242,32.8725,14.2415,85.0129,0.925945,0.925945,0.925945,1.04882,0.925945,0.925945
5,1491.67,1,5.04997,30.504,11.4677,82.9058,0.9025,0.9025,0.92426,1.02226,0.9025,0.9025
6,1475.45,1,4.65187,24.7956,9.55482,81.133,0.879648,0.895556,0.900858,0.996376,0.879648,0.879648
7,1463.46,1,4.56683,27.3371,10.028,78.2309,0.857375,0.87288,0.908662,0.971147,0.857375,0.857375
8,1455.78,1,4.83702,25.5966,9.65107,67.1063,0.835666,0.850778,0.88806,0.975207,0.835666,0.835666
9,1466.47,1,4.79328,24.8529,8.57192,74.8186,0.814506,0.850063,1.05403,1.00586,0.814506,0.814506
10,1441,1,4.4023,26.7912,8.5712,91.3405,0.793882,0.828539,1.04618,0.980389,0.793882,0.793882
11,1431.85,1,4.98161,27.9686,7.21282,73.3653,0.773781,0.80756,1.02738,1.02827,0.773781,0.773781
12,1414.06,1,4.69477,28.2421,7.54108,80.2271,0.754188,0.787112,1.00137,1.02663,0.754188,0.754188
13,1414.45,1,4.60262,22.9528,8.49653,98.3645,0.735092,0.767182,1.01606,1.01825,0.735092,0.735092
14,1407.56,1,4.49383,26.8185,6.73655,75.3642,0.716479,0.747757,1.11281,1.03596,0.716479,0.716479
15,1379.19,1,4.41946,24.8591,7.08465,85.95,0.698337,0.728823,1.08463,1.00973,0.698337,0.698337
16,1377.42,1,4.89509,24.8657,8.64447,75.6122,0.680655,0.710369,1.05717,0.988308,0.680655,0.680655
17,1363.1,1,4.81033,24.9115,7.43774,82.2765,0.66342,0.692382,1.05408,0.963283,0.66342,0.66342
18,1356.21,1,5.00736,24.4993,6.92449,81.9269,0.646622,0.67485,1.02739,0.97709,0.646622,0.646622
19,1337.33,1,4.95971,24.4058,6.59155,80.0548,0.630249,0.657763,1.00138,0.95235,0.630249,0.630249
20,1324.33,1,4.80859,25.8331,6.40179,75.3468,0.614291,0.641108,0.97602,0.93796,0.614291,0.614291
21,1311.59,1,5.15697,23.4923,7.29683,68.4614,0.598737,0.624875,0.951307,0.91421,0.598737,0.598737
22,1295.75,1,5.18167,22.5984,6.50858,80.5864,0.583577,0.609052,0.927219,0.891062,0.583577,0.583577
23,1283.64,1,5.10443,23.0704,5.82313,67.2668,0.5688,0.593631,0.903742,0.8685,0.5688,0.5688
24,1276.78,1,4.74072,25.5746,5.7129,84.6104,0.554398,0.5786,0.880858,0.846982,0.554398,0.554398
25,1268.56,1,5.02038,23.9469,5.3828,94.717,0.54036,0.563949,0.858555,0.825536,0.54036,0.54036
26,1250.71,1,4.86408,26.4451,5.41943,88.74,0.526678,0.54967,0.836815,0.804633,0.526678,0.526678
27,1241.97,1,4.89889,26.7734,6.24127,93.5794,0.513342,0.535752,0.815627,0.784259,0.513342,0.513342
28,1228,1,5.18628,26.3981,5.47379,84.3638,0.500344,0.522186,0.794975,0.764401,0.500344,0.500344
29,1223.72,1,4.86304,26.6053,5.30051,92.7494,0.487675,0.508964,0.774845,0.745152,0.487675,0.487675
30,1206.11,1,5.0277,26.4216,5.31172,93.471,0.475327,0.496077,0.755226,0.726285,0.475327,0.475327
31,1210.85,1,4.83724,25.5604,4.54192,94.753,0.463291,0.483516,0.754019,0.71598,0.463291,0.463291
