simulations,OFV
500,965.648
1000,963.915
1500,964.877
2000,964.584
2500,966.343
3000,967.391
3500,967.112
4000,967.716
4500,968.248
5000,968.203
5500,968.16
6000,967.89
6500,967.735
7000,966.96
7500,967.101
8000,967.373
8500,967.646
9000,967.119
9500,967.006
10000,966.703
10500,966.735
11000,966.667
11500,966.766
12000,966.305
12500,965.52
13000,965.155
13500,965.182
14000,965.255
14500,965.259
15000,965.187
15500,964.965
16000,965.006
16500,965.122
17000,965.059
17500,964.886
18000,965.004
18500,965.169
19000,965.251
19500,965.226
20000,965.289
20500,965.305
21000,965.317
21500,965.449
22000,965.431
22500,965.463
23000,965.47
23500,965.445
24000,965.488
24500,965.449
25000,965.6
25500,965.653
26000,965.571
26500,965.644
27000,965.701
27500,965.642
28000,965.792
28500,965.888
29000,965.969
29500,966.084
30000,966.138
