parameter,value,se_sa,rse_sa
Cl_pop,5.58673510807902,1.26614315954267,22.6633827279852
beta_Cl_logtWTKG,0.772363375869098,0.347941532699295,45.0489424498897
beta_Cl_tCLCRMLMIN,0.623185759883647,0.220958799807348,35.4563300433249
V1_pop,40.3219981575891,3.41853727037463,8.478094902475
Q_pop,13.0056871734872,2.98270307854246,22.9338368573317
V2_pop,45.7059414467726,4.63669284751239,10.1446173095726
omega_Cl,0.188011023595518,0.0369192110807892,19.6367268124747
omega_V1,0.269302919167176,0.0613103386060685,22.7663104416661
omega_Q,0.657314847428703,0.163863571267462,24.9292362569424
omega_V2,0.319895929538554,0.0736131471540059,23.0115923200998
corr_V2_V1,0.998877407276626,0.00192130382825477,0.192346309392769
a1,0.2516078649124,0.0198450398656578,7.88728916425847
a2,0.0633390581903664,0.00617195878933089,9.74431727541794
