iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1551.17,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1530.37,1,5.24608,30.2925,12.9267,68.4142,0.974679,0.974679,0.974679,1.11362,0.974679,0.974679
3,1513.11,1,5.3514,28.1949,12.2904,85.0724,0.95,0.95,0.958113,1.08542,0.95,0.95
4,1499.82,1,4.7529,27.8333,12.6553,105.739,0.925945,0.925945,0.933853,1.05794,0.925945,0.925945
5,1490.13,1,5.01039,30.2338,11.2641,118.087,0.9025,0.9025,0.910208,1.11704,0.9025,0.9025
6,1474.74,1,5.11201,28.3526,9.44854,114.906,0.879648,0.879648,0.887161,1.08875,0.879648,0.879648
7,1463.36,1,4.78107,30.6126,8.70845,114.189,0.857375,0.857375,0.864697,1.06118,0.857375,0.857375
8,1456.37,1,4.56022,28.7928,8.48512,109.264,0.835666,0.835666,0.842803,1.09436,0.835666,0.835666
9,1445.38,1,5.02442,27.6062,6.75449,96.6247,0.814506,0.814506,0.861934,1.06665,0.814506,0.814506
10,1429.98,1,5.09146,28.2967,7.13626,102.885,0.793882,0.793882,0.922728,1.03964,0.793882,0.793882
11,1414.81,1,5.12276,25.584,6.64359,95.6612,0.773781,0.773781,0.899364,1.01331,0.773781,0.773781
12,1406.56,1,4.86286,27.9224,6.56154,100.945,0.754188,0.754188,0.876591,1.10351,0.754188,0.754188
13,1407.49,1,4.77645,23.1379,7.38169,128.239,0.735092,0.735092,0.935215,1.07557,0.735092,0.735092
14,1390.52,1,4.5331,27.3102,6.37473,109.433,0.716479,0.716479,0.98502,1.04833,0.716479,0.716479
15,1378.73,1,4.5544,23.3748,6.202,119.518,0.698337,0.698337,0.960079,1.02179,0.698337,0.698337
16,1362,1,4.70678,26.027,7.11024,120.987,0.680655,0.680655,0.935769,0.995917,0.680655,0.680655
17,1349.97,1,4.86197,24.5275,5.67946,136.977,0.66342,0.66342,0.912075,0.9707,0.66342,0.66342
18,1344.12,1,4.87076,22.7156,5.73201,109.127,0.646622,0.646622,0.888981,0.970585,0.646622,0.646622
19,1336.47,1,4.78843,23.3294,5.50122,114.375,0.630249,0.630249,0.866471,0.99043,0.630249,0.630249
20,1329.03,1,4.73093,22.9551,6.03875,100.925,0.614291,0.614291,0.844532,1.00447,0.614291,0.614291
21,1310.5,1,4.95163,26.6079,5.95821,107.594,0.598737,0.598737,0.823148,0.979037,0.598737,0.598737
22,1279.06,1,4.74562,27.2386,5.23885,135.891,0.583577,0.583577,0.802305,0.954247,0.583577,0.583577
23,1281.17,1,4.90395,24.688,5.11341,117.709,0.5688,0.5688,0.78199,1.04659,0.5688,0.5688
24,1274.91,1,4.52856,27.2943,5.5802,135.053,0.554398,0.554398,0.76219,1.156,0.554398,0.554398
25,1272.58,1,4.74756,24.3224,5.35457,132.737,0.54036,0.54036,0.803956,1.12673,0.54036,0.54036
26,1253.42,1,4.50612,26.5423,5.04164,158.078,0.526678,0.526678,0.7836,1.0982,0.526678,0.526678
27,1250.71,1,4.51553,26.4363,4.84068,173.422,0.513342,0.513342,0.799211,1.07039,0.513342,0.513342
28,1230.78,1,4.9449,26.8852,4.69726,137.797,0.500344,0.500344,0.778974,1.04329,0.500344,0.500344
29,1226.32,1,4.83496,28.0293,4.44581,141.874,0.487675,0.487675,0.75925,1.01687,0.487675,0.487675
30,1210.12,1,4.67674,29.2156,3.75796,139.419,0.475327,0.475327,0.740025,0.991123,0.475327,0.475327
31,1196.97,1,4.74621,29.6546,3.26557,135.805,0.463291,0.463291,0.721288,0.966027,0.463291,0.463291
32,1189.8,1,4.85047,28.3152,3.49856,128.198,0.45156,0.45156,0.703024,0.941567,0.45156,0.45156
33,1178.42,1,4.87675,27.1255,3.24435,120.212,0.440127,0.440127,0.701726,0.917726,0.440127,0.440127
34,1172.45,1,4.72694,27.5605,3.46225,132.217,0.428982,0.428982,0.694197,0.914612,0.428982,0.428982
35,1151.77,1,4.80584,25.7566,3.64644,109.416,0.41812,0.41812,0.67662,0.891453,0.41812,0.41812
36,1152.39,1,4.92733,25.2069,4.30322,102.271,0.407533,0.407533,0.700157,0.868881,0.407533,0.407533
37,1142.16,1,4.96321,25.0672,4.0768,98.0243,0.397214,0.397214,0.776616,0.945187,0.397214,0.397214
38,1127.39,1,5.12112,25.6783,3.86183,88.0936,0.387157,0.387157,0.756951,0.921254,0.387157,0.387157
