iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,10.5152,0.0453753,43.7967,0.0642894,14.1076,0.453793,52.1585,0.162317
2,10.4994,0.0450489,43.8645,0.0590178,13.7955,0.411579,52.1384,0.140379
3,10.4969,0.042249,43.7651,0.0574241,13.7426,0.391365,52.2786,0.131754
4,10.4944,0.0399133,43.7765,0.0549155,13.7174,0.375443,51.955,0.127302
5,10.4905,0.0383358,43.7201,0.0545905,13.8495,0.374029,51.8427,0.126266
6,10.5013,0.0374094,43.6965,0.0542589,13.9327,0.373974,51.6354,0.125308
7,10.4956,0.0382084,43.7318,0.0531107,13.7803,0.37185,51.6313,0.12565
8,10.4927,0.0375426,43.7748,0.052749,13.7525,0.366474,51.7248,0.129195
9,10.498,0.0375917,43.8035,0.0529451,13.7762,0.364116,51.6841,0.131536
10,10.5013,0.0378855,43.7931,0.053184,13.9342,0.364176,51.611,0.132114
11,10.508,0.0383022,43.7928,0.0529883,14.1562,0.367902,51.666,0.13141
12,10.5153,0.0384211,43.7807,0.0527925,14.2043,0.367486,51.7005,0.130399
13,10.5176,0.0386781,43.7773,0.0527353,14.2651,0.366566,51.6653,0.128228
14,10.5169,0.0383437,43.7969,0.0528232,14.3312,0.366248,51.629,0.1284
15,10.5165,0.0380831,43.8025,0.0524608,14.3626,0.366997,51.5742,0.127679
16,10.5165,0.0380922,43.7954,0.0526424,14.4865,0.368563,51.5993,0.128023
17,10.5174,0.0384157,43.7903,0.0528147,14.5346,0.370072,51.6255,0.127621
18,10.5214,0.0382635,43.8039,0.0527954,14.5557,0.368937,51.6384,0.126729
19,10.5209,0.0382186,43.8031,0.0525096,14.6184,0.367677,51.6284,0.126504
20,10.5232,0.0380519,43.8069,0.0525028,14.6758,0.367414,51.7168,0.126794
21,10.5267,0.0381217,43.7902,0.0522746,14.7294,0.368959,51.6903,0.126803
22,10.5276,0.0381332,43.7877,0.0523524,14.8634,0.370095,51.7037,0.127441
23,10.5253,0.038226,43.7994,0.0522219,14.9934,0.374337,51.6747,0.128488
24,10.5224,0.0381033,43.7944,0.0520919,15.0118,0.373252,51.709,0.128723
25,10.5215,0.0382013,43.7942,0.0517102,14.9936,0.371007,51.6901,0.129309
26,10.523,0.0380652,43.7956,0.0517033,14.9868,0.368851,51.6966,0.129187
27,10.5261,0.0378878,43.8045,0.0518486,14.9761,0.367087,51.6957,0.128692
28,10.5276,0.0377993,43.8146,0.0518952,14.9967,0.367913,51.7549,0.129262
29,10.5297,0.0378671,43.8063,0.0518727,15.0036,0.369665,51.7718,0.129756
30,10.5287,0.038185,43.7857,0.0520652,15.0078,0.370811,51.7723,0.130359
31,10.5272,0.0382176,43.7822,0.0519829,15.0077,0.370493,51.7685,0.130823
32,10.5265,0.0382144,43.7729,0.0517255,15.0203,0.369221,51.8098,0.131224
33,10.5256,0.0381945,43.7635,0.0516992,15.0124,0.368501,51.859,0.131553
34,10.5225,0.0381735,43.7565,0.0517688,14.9944,0.369123,51.869,0.131703
35,10.5188,0.0380394,43.7657,0.0517933,14.9488,0.367922,51.8538,0.130807
36,10.5189,0.0379007,43.77,0.0519673,14.9376,0.368585,51.8849,0.130514
37,10.5163,0.0378174,43.7751,0.0517823,14.9773,0.369035,51.8915,0.13077
38,10.5179,0.0378041,43.7825,0.0516969,15.0534,0.371147,51.9071,0.131135
39,10.5173,0.0379073,43.7822,0.0519883,15.0432,0.373491,51.9105,0.131369
40,10.5182,0.0380921,43.7729,0.0519012,15.0421,0.376188,51.9084,0.130975
41,10.5187,0.0382835,43.7661,0.0519297,15.0374,0.375492,51.9262,0.131174
42,10.5214,0.0382439,43.7618,0.0519071,15.052,0.373987,51.9178,0.131322
43,10.5248,0.038211,43.7583,0.0517501,15.1081,0.373323,51.9571,0.131372
44,10.5256,0.0381959,43.7514,0.0516769,15.1448,0.372983,51.9618,0.131088
