simulations,OFV
500,1001.72
1000,1000.18
1500,1000
2000,998.591
2500,999.328
3000,1000.05
3500,999.795
4000,1000.1
4500,1000.66
5000,1000.58
5500,1000.65
6000,1000.85
6500,1000.04
7000,999.804
7500,999.603
8000,999.867
8500,1000.05
9000,999.779
9500,999.434
10000,999.029
10500,998.976
11000,998.968
11500,998.737
12000,998.577
12500,998.701
13000,998.413
13500,998.336
14000,998.297
14500,998.264
15000,998.351
15500,998.037
16000,998.11
16500,998.101
17000,998.167
17500,998.144
18000,997.969
18500,998.145
19000,998.145
19500,998.149
20000,997.969
20500,998.046
21000,997.954
21500,998.076
22000,998.234
22500,998.083
23000,997.749
23500,997.735
24000,997.713
24500,997.563
25000,997.637
25500,997.68
26000,997.682
26500,997.668
27000,997.632
27500,997.665
28000,997.82
28500,997.867
29000,997.937
29500,997.995
30000,998.083
