simulations,OFV
500,944.352
1000,945.372
1500,945.205
2000,943.121
2500,942.984
3000,943.261
3500,943.292
4000,943.454
4500,943.824
5000,944.035
5500,943.949
6000,944.003
6500,943.341
7000,943.471
7500,943.233
8000,943.42
8500,943.59
9000,943.283
9500,943.044
10000,942.667
10500,942.667
11000,942.646
11500,942.404
12000,942.189
12500,941.185
13000,941.01
13500,940.875
14000,940.863
14500,940.846
15000,940.903
15500,940.947
16000,940.936
16500,940.6
17000,940.687
17500,940.704
18000,940.451
18500,940.586
19000,940.502
19500,940.464
20000,940.352
20500,940.304
21000,940.155
21500,940.203
22000,940.324
22500,940.346
23000,940.041
23500,939.984
24000,939.928
24500,939.996
25000,940.032
25500,940.08
26000,940.084
26500,939.924
27000,939.87
27500,939.916
28000,940.024
28500,940.031
29000,940.13
29500,940.187
30000,940.269
