time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0,0,0.0111111,All
1.69113,0.0206186,0,0,0.021978,All
2.09826,0.0206186,0,0,0.0319149,All
2.50539,0.0206186,0.0108696,0,0.0340909,All
2.91253,0.0309278,0.0114943,0,0.045977,All
3.31966,0.0309278,0.0227273,0,0.0659341,All
3.72679,0.0412371,0.0338994,0,0.0777778,All
4.13392,0.0412371,0.0449438,0.010989,0.0898876,All
4.54105,0.0618557,0.0568182,0.0164523,0.104665,All
4.94818,0.0721649,0.0697674,0.0227273,0.127048,All
5.35531,0.0824742,0.0879121,0.0340909,0.146897,All
5.76244,0.0927835,0.102273,0.0537634,0.168539,All
6.16958,0.103093,0.120879,0.0666667,0.187851,All
6.57671,0.113402,0.137931,0.0786517,0.211111,All
6.98384,0.123711,0.157303,0.0924886,0.233333,All
7.39097,0.154639,0.177778,0.11236,0.252747,All
7.7981,0.185567,0.197802,0.129032,0.280899,All
8.20523,0.185567,0.215909,0.146067,0.3,All
8.61236,0.195876,0.238636,0.16129,0.322222,All
9.01949,0.237113,0.258065,0.181818,0.344444,All
9.42663,0.237113,0.277778,0.2,0.362637,All
9.83376,0.247423,0.298851,0.218391,0.382022,All
10.2409,0.298969,0.318681,0.236559,0.4,All
10.648,0.329897,0.337079,0.251374,0.422222,All
11.0552,0.329897,0.356322,0.271739,0.43956,All
11.4623,0.340206,0.373626,0.287356,0.460674,All
11.8694,0.360825,0.391304,0.310345,0.477778,All
12.2765,0.391753,0.409809,0.326087,0.494253,All
12.6837,0.402062,0.428571,0.344444,0.511496,All
13.0908,0.43299,0.445652,0.366667,0.527473,All
13.4979,0.43299,0.462366,0.377778,0.541854,All
13.9051,0.443299,0.477778,0.392281,0.556818,All
14.3122,0.453608,0.494505,0.411111,0.571429,All
14.7193,0.474227,0.51087,0.429339,0.588889,All
15.1265,0.484536,0.526882,0.445652,0.602273,All
15.5336,0.505155,0.539326,0.45977,0.615385,All
15.9407,0.515464,0.554348,0.472219,0.62714,All
16.3479,0.525773,0.568182,0.48913,0.642892,All
16.755,0.57732,0.581395,0.502688,0.659091,All
17.1621,0.597938,0.593407,0.521739,0.670455,All
17.5693,0.628866,0.608696,0.533333,0.682086,All
17.9764,0.628866,0.622222,0.543478,0.693182,All
18.3835,0.639175,0.633333,0.55914,0.704545,All
18.7906,0.670103,0.644444,0.57459,0.715909,All
19.1978,0.690722,0.655556,0.585657,0.727273,All
19.6049,0.71134,0.666667,0.598913,0.736264,All
20.012,0.721649,0.677778,0.612903,0.744444,All
20.4192,0.721649,0.689655,0.623656,0.755956,All
20.8263,0.721649,0.701149,0.636364,0.768762,All
21.2334,0.721649,0.711111,0.64611,0.777778,All
21.6406,0.731959,0.72043,0.659091,0.786517,All
22.0477,0.742268,0.732133,0.666667,0.796659,All
22.4548,0.742268,0.741573,0.677778,0.806635,All
22.862,0.762887,0.752809,0.686047,0.815217,All
23.2691,0.773196,0.763441,0.695652,0.824176,All
23.6762,0.783505,0.771739,0.706522,0.829545,All
24.0834,0.783505,0.78022,0.714286,0.83908,All
24.4905,0.783505,0.788889,0.722222,0.846606,All
24.8976,0.793814,0.798936,0.728261,0.857143,All
25.3047,0.804124,0.806818,0.741935,0.863636,All
25.7119,0.804124,0.815217,0.75,0.869565,All
26.119,0.814433,0.824176,0.758621,0.877778,All
26.5261,0.824742,0.831461,0.768826,0.886364,All
26.9333,0.824742,0.83871,0.774194,0.89011,All
27.3404,0.845361,0.846154,0.786517,0.898876,All
27.7475,0.85567,0.852273,0.791209,0.90643,All
28.1547,0.865979,0.858696,0.8,0.911111,All
28.5618,0.876289,0.866667,0.808511,0.919072,All
28.9689,0.876289,0.872093,0.816092,0.922222,All
29.3761,0.876289,0.879121,0.824176,0.931034,All
29.7832,0.886598,0.88764,0.830624,0.933333,All
30.1903,0.917526,0.89011,0.835165,0.934066,All
30.5975,0.917526,0.898876,0.842697,0.94186,All
31.0046,0.917526,0.901636,0.848644,0.945055,All
31.4117,0.938144,0.910112,0.855556,0.954023,All
31.8188,0.938144,0.912088,0.865169,0.955556,All
32.226,0.938144,0.920455,0.869565,0.964706,All
32.6331,0.938144,0.92265,0.877778,0.966292,All
33.0402,0.948454,0.929412,0.88172,0.967033,All
33.4474,0.948454,0.933333,0.88764,0.971847,All
33.8545,0.958763,0.935484,0.892473,0.977273,All
34.2616,0.958763,0.943182,0.898876,0.977778,All
34.6688,0.958763,0.945055,0.9027,0.978022,All
35.0759,0.969072,0.95208,0.911111,0.978609,All
35.483,0.969072,0.955056,0.913978,0.988636,All
35.8902,0.969072,0.956522,0.922222,0.988889,All
36.2973,0.969072,0.965909,0.924731,0.989011,All
36.7044,0.969072,0.966667,0.932584,0.989247,All
37.1116,0.969072,0.967033,0.934783,1,All
37.5187,0.969072,0.977011,0.94382,1,All
37.9258,0.979381,0.977778,0.945055,1,All
38.3329,0.979381,0.978022,0.953756,1,All
38.7401,0.979381,0.978495,0.955556,1,All
39.1472,0.979381,0.988636,0.957218,1,All
39.5543,0.979381,0.988889,0.966667,1,All
39.9615,0.979381,0.989011,0.967391,1,All
40.3686,0.989691,1,0.977273,1,All
40.7757,0.989691,1,0.978022,1,All
41.1829,0.989691,1,0.988636,1,All
41.59,1,1,1,1,All
