iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1230.71,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1214,1,10.5702,13.9847,51.1892,82.6013,0.95,0.95,0.285,0.285,1.02018,0.974679,1.16803,0.974679,0.974679,0.974679
3,1195.8,1,10.2452,11.1259,50.7963,84.5779,0.9025,0.9025,0.27075,0.27075,1.02688,0.95,1.13846,0.95,0.95,0.95
4,1174.2,1,10.2288,10.1874,51.2753,70.8024,0.857375,0.857375,0.257212,0.257212,0.994643,0.925945,1.10963,0.925945,1.03218,0.925945
5,1162.42,1,10.3945,9.73127,53.4677,70.7756,0.814506,0.814506,0.244352,0.244352,0.972953,0.9025,1.08153,0.9025,1.00604,0.9025
6,1151.54,1,10.1392,11.2949,50.267,81.326,0.773781,0.773781,0.232134,0.232134,0.999315,0.879648,1.05415,0.879648,1.0471,0.879648
7,1129.73,1,10.1394,10.2338,53.1818,67.8051,0.735092,0.735092,0.220528,0.220528,0.989892,0.857375,1.02746,0.857375,1.07316,0.857375
8,1105.15,1,10.1861,11.5634,52.7996,67.9529,0.698337,0.698337,0.209501,0.209501,1.0034,0.835666,1.00144,0.835666,1.04598,0.835666
9,1088.32,1,10.1461,12.8479,48.6644,72.1726,0.66342,0.66342,0.199026,0.199026,1.02538,0.814506,0.976084,0.814506,1.0195,0.814506
10,1058.2,1,10.1448,13.1895,50.5365,70.9832,0.630249,0.630249,0.189075,0.189075,1.02085,0.793882,0.951369,0.793882,0.993684,0.793882
11,1044.07,1,10.2489,12.4577,51.1455,77.0077,0.598737,0.598737,0.179621,0.179621,1.03085,0.773781,1.01227,0.773781,0.968524,0.773781
12,1028.35,1,10.1605,12.0957,50.9248,82.198,0.5688,0.5688,0.17064,0.17064,1.05096,0.754188,0.986638,0.754188,0.944,0.754188
13,1013.78,1,10.2281,10.7145,53.2736,82.8282,0.54036,0.54036,0.162108,0.162108,1.04146,0.735092,0.961655,0.735092,0.920098,0.735092
14,987.485,1,10.0721,10.4518,52.8278,87.8769,0.513342,0.513342,0.154003,0.154003,1.04367,0.716479,0.937306,0.716479,0.8968,0.716479
15,976.115,1,10.0808,10.3269,53.9479,98.7276,0.487675,0.487675,0.146302,0.146302,1.03727,0.698337,0.913573,0.698337,0.874093,0.698337
16,969.365,1,10.0407,10.5239,53.4505,95.7451,0.463291,0.463291,0.138987,0.138987,1.03569,0.680655,0.89044,0.680655,0.85196,0.680655
17,942.554,1,9.86208,10.495,53.0241,102.18,0.440127,0.440127,0.132038,0.132038,1.02906,0.66342,0.867894,0.66342,0.830388,0.66342
18,938.52,1,9.94869,10.2226,53.0878,87.7883,0.41812,0.41812,0.125436,0.125436,1.04249,0.646622,0.867501,0.646622,0.866472,0.646622
19,927.09,1,9.88617,10.462,52.1153,85.5443,0.397214,0.397214,0.119164,0.119164,1.0389,0.630249,0.845536,0.630249,0.971682,0.630249
20,911.275,1,10.0096,10.8781,52.8467,90.1505,0.377354,0.0116984,0.113206,0.139499,1.04334,0.614291,0.824126,0.614291,1.08967,0.614291
21,897.059,1,10.019,10.6115,52.8077,90.4305,0.358486,0.0111135,0.107546,0.132524,1.03755,0.598737,0.808006,0.598737,1.06208,0.598737
22,891.554,1,9.85587,11.3429,52.5819,94.7605,0.340562,2.22045e-16,0.102168,0.131978,1.05174,0.583577,0.814154,0.583577,1.03519,0.583577
23,882.675,1,9.80774,12.0897,51.8215,93.0021,0.323534,2.22045e-16,0.0970601,0.130142,1.04657,0.5688,0.793539,0.5688,1.04035,0.5688
24,875.096,1,9.87309,12.2375,51.8114,88.4039,0.307357,2.22045e-16,0.0922071,0.129532,1.04872,0.554398,0.773446,0.554398,1.03944,0.554398
25,868.763,1,9.93239,11.822,50.7049,79.8009,0.291989,2.22045e-16,0.0875967,0.132083,1.03822,0.54036,0.753862,0.54036,1.01312,0.54036
26,865.055,1,10.0132,12.2805,49.0939,74.9185,0.27739,2.22045e-16,0.0832169,0.136494,1.03436,0.526678,0.734774,0.526678,0.98747,0.526678
27,849.297,1,10.0224,11.8169,49.7686,77.4873,0.26352,2.22045e-16,0.079056,0.13813,1.03257,0.513342,0.716169,0.513342,0.962467,0.513342
28,847.929,1,9.96727,11.8945,49.9419,77.8939,2.22045e-16,2.22045e-16,0.093182,0.139121,1.03845,0.500344,0.698035,0.500344,0.938097,0.500344
29,823.163,1,9.95187,11.6725,50.0617,76.4382,2.10942e-16,2.22045e-16,0.0885229,0.137886,1.04416,0.487675,0.680361,0.487675,0.982409,0.487675
30,815.597,1,10.0422,12.0484,49.4545,72.3015,2.00395e-16,2.22045e-16,0.0840967,0.135814,1.05463,0.475327,0.663134,0.475327,0.957534,0.475327
31,809.372,1,10.1338,11.588,50.3818,72.5283,1.90375e-16,2.22045e-16,0.0798919,0.139779,1.04948,0.463291,0.646343,0.463291,0.933288,0.463291
32,806.077,1,10.1444,11.2674,49.8601,75.0839,2.22045e-16,2.22045e-16,0.0771309,0.142485,1.05063,0.45156,0.633842,0.45156,0.909657,0.45156
33,794.752,1,10.1535,11.3853,49.426,74.6522,2.22045e-16,2.22045e-16,0.0734308,0.147084,1.03634,0.440127,0.617793,0.440127,0.886624,0.440127
34,792.251,1,10.1316,11.3069,49.5212,75.9509,2.22045e-16,2.22045e-16,0.0722789,0.149317,1.03643,0.428982,0.60215,0.428982,0.864174,0.428982
35,787.386,1,10.1709,10.8514,50.3533,73.5135,2.22045e-16,2.22045e-16,0.0707209,0.147697,1.05662,0.41812,0.586903,0.41812,0.898641,0.41812
36,784.918,1,10.1686,11.244,50.4753,70.3455,2.22045e-16,2.22045e-16,0.0718959,0.145209,1.05413,0.407533,0.572042,0.407533,0.881816,0.407533
37,786.037,1,10.1136,10.5592,49.9659,76.9618,2.22045e-16,2.22045e-16,0.0714692,0.148447,1.04513,0.397214,0.557558,0.397214,0.881718,0.397214
38,785.683,1,10.0835,10.2386,49.3606,73.8128,2.22045e-16,2.22045e-16,0.0716393,0.150618,1.03474,0.387157,0.544563,0.387157,0.886141,0.387157
39,787.868,1,9.98941,10.2698,48.3656,80.8137,2.22045e-16,2.22045e-16,0.0693496,0.156067,1.0352,0.377354,0.535735,0.377354,0.863703,0.377354
40,782.155,1,9.9905,10.0168,49.1354,85.1804,2.22045e-16,2.22045e-16,0.0682366,0.156726,1.03522,0.367799,0.538933,0.367799,0.841834,0.367799
41,779.108,1,9.91042,10.8083,49.0966,80.2198,2.22045e-16,2.22045e-16,0.0678279,0.151317,1.04255,0.358486,0.546342,0.358486,0.861657,0.358486
42,774.714,1,10.0175,10.9821,48.7154,81.2779,2.22045e-16,2.22045e-16,0.0657477,0.158458,1.0283,0.349409,0.551252,0.349409,0.83984,0.349409
43,766.196,1,9.92922,10.8517,48.218,81.2566,2.22045e-16,2.22045e-16,0.0630657,0.152248,1.05453,0.340562,0.578821,0.340562,0.874211,0.340562
44,762.797,1,9.94015,10.9743,48.4503,85.886,2.22045e-16,2.22045e-16,0.0619341,0.153194,1.0649,0.331938,0.615731,0.331938,0.852075,0.331938
45,761.133,1,9.89168,11.0557,48.2685,83.02,2.22045e-16,2.22045e-16,0.0604539,0.156864,1.04409,0.323534,0.60014,0.323534,0.851713,0.323534
46,752.102,1,9.94954,10.6839,48.6377,85.7272,2.22045e-16,2.22045e-16,0.0609929,0.152694,1.0448,0.315341,0.610373,0.315341,0.830147,0.315341
47,751.81,1,9.95142,10.6095,49.1305,91.0409,2.22045e-16,2.22045e-16,0.0606564,0.152695,1.05255,0.307357,0.614796,0.307357,0.809127,0.307357
48,748.66,1,9.97966,10.3477,49.6235,88.2707,2.22045e-16,2.22045e-16,0.0609921,0.150999,1.0474,0.299574,0.637872,0.299574,0.78864,0.299574
49,754.91,1,9.97365,10.2015,49.6466,90.2519,2.22045e-16,2.22045e-16,0.0636885,0.150281,1.0457,0.291989,0.621721,0.291989,0.768671,0.291989
50,751.839,1,9.92669,10.434,49.2125,91.7433,2.22045e-16,2.22045e-16,0.0636854,0.150384,1.03287,0.284596,0.627885,0.284596,0.749208,0.284596
51,757.599,1,9.95661,10.6018,48.7653,88.1971,2.22045e-16,2.22045e-16,0.0631275,0.156349,1.04415,0.287821,0.611986,0.27739,0.730237,0.27739
52,748.371,1,9.93459,10.8498,48.829,84.1309,2.22045e-16,2.10942e-16,0.062629,0.148532,1.03547,0.282856,0.66437,0.270366,0.740096,0.270366
53,768.022,1,9.95657,11.2065,48.5665,83.048,2.22045e-16,2.22045e-16,0.0667691,0.15242,1.05769,0.283767,0.652906,0.26352,0.775251,0.26352
