iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,776.348,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,766.192,1,6.15897,0.91553,32.0092,5.90698,27.3079,1.46202,1.46202,0.974679,0.62,0.285
3,759.565,1,6.00572,0.139287,34.5186,7.87723,43.6926,1.425,1.425,1.00765,0.62,0.27075
4,750.886,1,6.10911,0.624447,32.1536,8.33033,68.4062,1.38892,1.38892,0.98214,0.62,0.257212
5,732.958,1,5.78761,0.37918,26.5495,8.16267,74.3918,1.35375,1.35375,0.957272,0.62,0.244352
6,728.493,1,6.18674,0.468699,31.2231,9.27959,65.0928,1.31947,1.31947,0.933216,0.62,0.232134
7,717.677,1,6.23932,0.365951,28.934,11.2835,60.6177,1.28606,1.28606,0.909587,0.62,0.220528
8,698.146,1,6.29608,0.960136,22.8932,11.5634,57.5868,1.2535,1.2535,0.886556,0.62,0.209501
9,687.458,1,6.16245,1.2449,21.7019,14.6397,38.4212,1.22176,1.22176,0.864108,0.62,0.199026
10,680.256,1,6.2458,1.07648,21.6346,15.7886,37.3406,1.19082,1.19082,0.842228,0.62,0.189075
11,667.106,1,6.2121,0.606725,18.1114,16.8383,39.5577,1.16067,1.16067,0.900439,0.62,0.179621
12,655.007,1,6.17477,0.489686,18.2159,18.5411,37.3326,1.13128,1.13128,0.877639,0.62,0.17064
13,648.173,1,6.15517,0.606441,16.2625,19.9028,35.2326,1.10264,1.10264,0.855417,0.62,0.162108
14,636.312,1,6.00734,0.586472,14.7853,21.7165,37.6549,1.07472,1.07472,0.833757,0.62,0.154003
15,615.722,1,6.17153,0.526898,14.3542,20.5275,35.7721,1.04751,1.04751,0.812646,0.62,0.146302
16,605.314,1,6.04227,0.385509,14.9938,23.0063,37.0577,1.02098,1.02098,0.821124,0.62,0.138987
17,595.95,1,5.95998,0.198445,13.17,22.0786,35.6101,0.995131,0.995131,0.800333,0.62,0.132038
18,588.893,1,6.02548,0.300742,13.0056,23.9909,34.9146,0.969933,0.969933,0.780068,0.62,0.125436
19,576.587,1,5.94327,-0.00637544,11.7586,24.1588,36.8513,0.945374,0.945374,0.760316,0.62,0.119164
20,560.631,1,5.95199,0.152049,11.0624,22.6975,35.9876,0.921437,0.921437,0.741065,0.62,0.113206
21,558.829,1,5.86722,0.240509,11.1411,21.1383,36.9997,0.898105,0.898105,0.722301,0.62,0.107546
22,546.121,1,5.87552,0.261106,11.2382,21.9194,34.1958,0.875365,0.875365,0.704011,0.62,0.102168
23,533.128,1,5.76835,0.190959,11.5355,23.0168,32.6196,0.8532,0.8532,0.722208,0.62,0.0970601
24,518.337,1,5.86396,0.125486,12.6471,23.1211,31.7532,0.831597,0.831597,0.703922,0.62,0.0922071
25,514.636,1,5.94413,0.151385,12.5234,24.5046,32.1253,0.81054,0.81054,0.686098,0.62,0.0875967
26,499.758,1,5.91084,0.379152,11.6618,23.7255,31.8994,0.790017,0.790017,0.668725,0.62,0.0832169
27,489.818,1,5.89052,0.230127,11.6985,27.8372,31.5131,0.770013,0.770013,0.662074,0.62,0.079056
28,484.71,1,5.91868,0.266743,11.4236,30.398,31.6854,0.750516,0.750516,0.655053,0.62,0.0751032
29,470.547,1,5.92004,0.230041,11.6128,29.5231,32.4528,0.731512,0.731512,0.638467,0.62,0.0713481
30,455.94,1,5.89365,0.241826,11.207,30.0582,32.5542,0.71299,0.71299,0.6223,0.62,0.0677807
31,450.431,1,5.91116,0.431053,10.515,28.9353,32.1982,0.694937,0.694937,0.606543,0.62,0.0643916
32,445.537,1,5.89163,0.43114,10.6589,28.7537,32.1982,0.677341,0.677341,0.591185,0.62,0.061172
33,433.806,1,5.90223,0.233093,10.9202,28.2005,32.412,0.66019,0.66019,0.576216,0.62,0.0581134
34,435.787,1,5.82378,0.0860726,11.2214,26.9065,32.2347,0.643474,0.643474,0.561626,0.62,0.0552078
35,424.382,1,5.8434,0.12658,10.1822,29.536,32.688,0.627181,0.627181,0.547405,0.62,0.0524474
36,415.765,1,5.87865,0.162584,10.2089,32.0815,32.7263,0.6113,0.6113,0.533545,0.62,0.049825
37,401.617,1,5.8698,0.219718,10.1695,31.0359,32.9692,0.595821,0.595821,0.520035,0.62,0.0473338
38,396.438,1,5.85116,0.129094,10.1479,31.8335,32.8533,0.580735,0.580735,0.506867,0.62,0.0449671
39,386.27,1,5.84704,0.075752,9.98564,30.4983,33.341,0.56603,0.56603,0.494033,0.62,0.0427187
40,380.067,1,5.84256,0.0802198,10.5525,27.4263,32.8331,0.551698,0.551698,0.481524,0.62,0.0405828
41,377.54,1,5.78074,-0.0799045,10.454,27.6456,32.4355,0.537729,0.537729,0.469332,0.62,0.0385536
42,376.698,1,5.81994,0.0240126,10.8495,27.4702,32.3151,0.524113,0.524113,0.457448,0.62,0.0375071
43,370.099,1,5.84877,0.0958172,11.2438,28.0479,32.1068,0.510842,0.510842,0.452534,0.62,0.0368348
44,366.912,1,5.80331,0.046779,10.9302,27.2933,32.157,0.497908,0.497908,0.441076,0.62,0.0362868
45,370.72,1,5.81226,-0.105109,11.3644,27.9385,31.9309,0.4853,0.4853,0.474848,0.62,0.0375491
46,369.075,1,5.79017,-0.0816746,10.8444,28.2751,32.012,0.473012,0.473012,0.462825,0.62,0.0377878
47,368.751,1,5.80337,-0.0607556,10.9833,26.3058,31.9619,0.461035,0.461035,0.451106,0.62,0.0379976
48,365.367,1,5.82103,0.0649926,11.3307,25.109,32.0618,0.449362,0.449362,0.439683,0.62,0.0372739
49,356.722,1,5.82629,0.254112,10.833,27.5037,31.4982,0.437984,0.437984,0.42855,0.62,0.0370852
